name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
191             9017  682887  0.1824E+00  0.1677E+02  0.1879E+02  0.3556E+02  0.8233E+00
191             9017  677887  0.2077E+00  0.1899E+02  0.2065E+02  0.3964E+02  0.1005E+01
191             9017  672887  0.3848E+00 -0.4405E+03  0.2305E+02 -0.4175E+03  0.1251E+01
191             9017  667887  0.4635E+00 -0.4940E+03  0.2460E+02 -0.4694E+03  0.1429E+01
191             9017  662887  0.4978E+00 -0.5066E+03  0.2584E+02 -0.4808E+03  0.1545E+01
191             9017  657887  0.5208E+00 -0.5066E+03  0.2703E+02 -0.4795E+03  0.1651E+01
191             9083  654534  0.5554E+00 -0.5181E+03  0.2789E+02 -0.4902E+03  0.1720E+01
162            10368  401463  0.3905E+01 -0.3559E+02  0.4583E+02  0.1024E+02  0.9302E+00
159             8258  397105  0.3990E+01 -0.8339E+02  0.4569E+02 -0.3770E+02  0.9106E+00
162             9920  398644  0.3975E+01 -0.8588E+02  0.4586E+02 -0.4003E+02  0.9003E+00
159             9017  392887  0.4005E+01 -0.3864E+02  0.4501E+02  0.6375E+01  0.8048E+00
159             9439  388410  0.4047E+01 -0.6699E+01  0.4370E+02  0.3700E+02  0.6998E+00
159            11165  383841  0.3784E+01  0.7075E+02  0.4028E+02  0.1110E+03  0.5418E+00
190            15953  820155  0.4202E-04  0.1141E+01  0.5035E+01  0.6176E+01  0.8084E-01
190            15028  814864  0.4675E-04  0.1207E+01  0.5214E+01  0.6421E+01  0.8569E-01
190            14334  810143  0.5119E-04  0.1271E+01  0.5386E+01  0.6657E+01  0.9039E-01
190            13690  805277  0.5635E-04  0.1340E+01  0.5650E+01  0.6990E+01  0.9843E-01
190            13347  800387  0.6292E-04  0.1417E+01  0.5846E+01  0.7264E+01  0.1043E+00
190            13347  795387  0.7049E-04  0.1506E+01  0.6067E+01  0.7573E+01  0.1110E+00
190            13347  790387  0.7957E-04  0.1597E+01  0.6283E+01  0.7880E+01  0.1178E+00
190            13347  785387  0.8938E-04  0.1697E+01  0.6513E+01  0.8210E+01  0.1252E+00
190            13347  780387  0.1015E-03  0.1802E+01  0.6750E+01  0.8552E+01  0.1333E+00
190            13347  775387  0.1143E-03  0.1913E+01  0.6989E+01  0.8902E+01  0.1415E+00
190            13347  770387  0.1299E-03  0.2030E+01  0.7239E+01  0.9269E+01  0.1504E+00
190            13347  765387  0.1464E-03  0.2155E+01  0.7505E+01  0.9660E+01  0.1604E+00
190            13347  760387  0.1655E-03  0.2287E+01  0.7779E+01  0.1007E+02  0.1710E+00
190            13347  755387  0.1879E-03  0.2423E+01  0.8065E+01  0.1049E+02  0.1822E+00
190            13347  750387  0.2134E-03  0.2570E+01  0.8371E+01  0.1094E+02  0.1950E+00
190            12671  746041  0.2354E-03  0.2693E+01  0.8620E+01  0.1131E+02  0.2060E+00
191            13175  702963  0.6550E-02  0.5135E+01  0.1354E+02  0.1868E+02  0.4503E+00
191            13347  700387  0.3416E-01  0.6952E+01  0.1426E+02  0.2121E+02  0.4947E+00
191            13347  695387  0.1433E+00  0.1342E+02  0.1566E+02  0.2908E+02  0.5788E+00
191            13347  690387  0.1525E+00  0.1444E+02  0.1697E+02  0.3141E+02  0.6619E+00
191            13347  685387  0.1724E+00  0.1606E+02  0.1844E+02  0.3450E+02  0.7667E+00
191            13347  680387  0.1957E+00  0.1809E+02  0.2019E+02  0.3828E+02  0.9175E+00
191            13347  675387  0.2240E+00  0.2048E+02  0.2239E+02  0.4287E+02  0.1145E+01
191            13347  670387  0.4511E+00 -0.4951E+03  0.2458E+02 -0.4705E+03  0.1368E+01
191            13347  665387  0.4951E+00 -0.5165E+03  0.2594E+02 -0.4905E+03  0.1505E+01
191            13347  660387  0.5400E+00 -0.5378E+03  0.2720E+02 -0.5106E+03  0.1618E+01
191            13357  655652  0.6056E+00 -0.5758E+03  0.2841E+02 -0.5474E+03  0.1719E+01
162            14230  404300  0.3865E+01 -0.3874E+02  0.4610E+02  0.7363E+01  0.9031E+00
162            13347  400387  0.4006E+01 -0.1751E+02  0.4612E+02  0.2861E+02  0.8532E+00
159            13114  394093  0.4299E+01  0.2372E+02  0.4475E+02  0.6847E+02  0.7135E+00
162            13505  396267  0.4317E+01  0.9463E+01  0.4515E+02  0.5461E+02  0.7559E+00
159            13347  390387  0.4107E+01  0.4343E+02  0.4339E+02  0.8682E+02  0.6358E+00
159            13347  385387  0.3847E+01  0.6316E+02  0.4045E+02  0.1036E+03  0.5381E+00
159            13650  381070  0.3237E+01  0.7147E+02  0.3658E+02  0.1081E+03  0.4434E+00
169            15206  379836  0.2940E+01  0.7456E+02  0.3453E+02  0.1091E+03  0.3962E+00
188            14704  378110  0.2166E+01  0.6862E+02  0.3238E+02  0.1010E+03  0.3542E+00
169            14115  377876  0.2054E+01  0.1556E+03  0.3342E+02  0.1890E+03  0.3308E+00
187            14841  375339  0.6261E+00  0.8957E+02  0.2920E+02  0.1188E+03  0.2353E+00
188            14673  377099  0.1589E+01  0.1277E+03  0.3142E+02  0.1591E+03  0.3069E+00
190            19588  832293  0.3432E-04  0.1008E+01  0.4670E+01  0.5678E+01  0.7115E-01
190            18902  827592  0.3723E-04  0.1060E+01  0.4820E+01  0.5879E+01  0.7484E-01
190            18231  822719  0.4101E-04  0.1116E+01  0.4980E+01  0.6097E+01  0.7898E-01
190            17726  817881  0.4510E-04  0.1177E+01  0.5145E+01  0.6321E+01  0.8320E-01
190            17677  812887  0.5068E-04  0.1246E+01  0.5340E+01  0.6586E+01  0.8838E-01
190            17677  807887  0.5645E-04  0.1320E+01  0.5540E+01  0.6860E+01  0.9375E-01
190            17677  802887  0.6359E-04  0.1399E+01  0.5746E+01  0.7144E+01  0.9939E-01
190            17677  797887  0.7128E-04  0.1484E+01  0.6048E+01  0.7532E+01  0.1090E+00
190            17677  792887  0.8050E-04  0.1576E+01  0.6272E+01  0.7848E+01  0.1159E+00
190            17677  787887  0.9063E-04  0.1673E+01  0.6497E+01  0.8170E+01  0.1230E+00
190            17677  782887  0.1031E-03  0.1777E+01  0.6735E+01  0.8512E+01  0.1308E+00
190            17677  777887  0.1165E-03  0.1887E+01  0.6977E+01  0.8864E+01  0.1389E+00
190            17677  772887  0.1323E-03  0.2004E+01  0.7232E+01  0.9236E+01  0.1479E+00
190            17677  767887  0.1494E-03  0.2127E+01  0.7494E+01  0.9621E+01  0.1574E+00
190            17677  762887  0.1690E-03  0.2258E+01  0.7770E+01  0.1003E+02  0.1678E+00
190            17677  757887  0.1915E-03  0.2393E+01  0.8053E+01  0.1045E+02  0.1787E+00
190            17621  752950  0.2175E-03  0.2535E+01  0.8352E+01  0.1089E+02  0.1905E+00
190            16337  749049  0.2326E-03  0.2638E+01  0.8554E+01  0.1119E+02  0.1997E+00
191            17612  701776  0.1166E-01  0.5646E+01  0.1416E+02  0.1980E+02  0.4753E+00
191            17625  697887  0.1324E+00  0.1273E+02  0.1531E+02  0.2805E+02  0.5444E+00
191            17586  692888  0.1513E+00  0.1419E+02  0.1667E+02  0.3086E+02  0.6249E+00
191            17538  687890  0.1714E+00  0.1584E+02  0.1808E+02  0.3392E+02  0.7189E+00
191            17481  682893  0.1857E+00  0.1723E+02  0.1969E+02  0.3692E+02  0.8423E+00
191            17424  677894  0.2042E+00  0.1908E+02  0.2163E+02  0.4071E+02  0.1021E+01
191            17369  672897  0.3857E+00 -0.4248E+03  0.2418E+02 -0.4006E+03  0.1265E+01
191            17309  667900  0.4857E+00 -0.4941E+03  0.2583E+02 -0.4682E+03  0.1447E+01
191            17245  662902  0.5165E+00 -0.5008E+03  0.2714E+02 -0.4737E+03  0.1568E+01
191            17180  657902  0.5845E+00 -0.5377E+03  0.2843E+02 -0.5093E+03  0.1677E+01
191            17257  654361  0.6457E+00 -0.5661E+03  0.2939E+02 -0.5367E+03  0.1750E+01
162            19208  410811  0.3826E+01 -0.5341E+02  0.4621E+02 -0.7208E+01  0.9224E+00
162            18195  407429  0.3863E+01 -0.3857E+02  0.4630E+02  0.7725E+01  0.8865E+00
162            17677  402887  0.3945E+01 -0.1381E+02  0.4631E+02  0.3250E+02  0.8187E+00
162            17675  397888  0.4319E+01  0.1955E+02  0.4539E+02  0.6493E+02  0.7028E+00
159            17107  392827  0.3947E+01  0.4556E+02  0.4345E+02  0.8901E+02  0.6065E+00
162            17677  395108  0.4097E+01  0.3107E+02  0.4449E+02  0.7556E+02  0.6411E+00
169            19331  392307  0.3494E+01  0.4976E+02  0.4137E+02  0.9113E+02  0.5387E+00
159            16397  388266  0.3797E+01  0.5376E+02  0.4087E+02  0.9463E+02  0.5390E+00
169            18544  387630  0.3616E+01  0.6024E+02  0.3921E+02  0.9946E+02  0.4901E+00
159            15584  383578  0.3472E+01  0.6658E+02  0.3784E+02  0.1044E+03  0.4681E+00
169            17869  382823  0.3195E+01  0.6555E+02  0.3580E+02  0.1014E+03  0.4211E+00
169            17475  379724  0.1846E+01  0.1135E+03  0.3326E+02  0.1468E+03  0.3352E+00
188            15028  377977  0.9830E+00  0.1380E+03  0.3332E+02  0.1713E+03  0.2786E+00
