name	x-coord	y-coord	conc.	dry_dep.	wet_dep.	tot.dep.	conc.	conc.
162	39327	425387	0.2038E-01	0.1894E+00	0.1547E+00	0.3441E+00	0.6066E-02	0.3301E-02
162	39327	420387	0.1885E-01	0.1798E+00	0.1492E+00	0.3290E+00	0.5875E-02	0.3273E-02
85	39518	415071	0.1734E-01	0.3725E+00	0.1463E+00	0.5188E+00	0.5581E-02	0.3672E-02
162	38177	416755	0.1776E-01	0.3273E+00	0.1450E+00	0.4724E+00	0.5608E-02	0.2958E-02
85	38643	411983	0.1697E-01	0.5249E+00	0.1430E+00	0.6680E+00	0.5337E-02	0.2929E-02
123	40767	409513	0.1592E-01	0.1583E+00	0.1403E+00	0.2986E+00	0.5464E-02	0.3378E-02
162	38142	409556	0.1593E-01	0.1591E+00	0.1396E+00	0.2987E+00	0.5481E-02	0.3329E-02
123	39917	404948	0.1487E-01	0.1513E+00	0.1365E+00	0.2878E+00	0.5286E-02	0.3260E-02
162	37759	406681	0.1512E-01	0.1871E+00	0.1374E+00	0.3245E+00	0.5323E-02	0.3215E-02
123	39598	402332	0.1434E-01	0.1471E+00	0.1339E+00	0.2811E+00	0.5198E-02	0.3265E-02
156	38704	395155	0.1345E-01	0.3139E+00	0.1285E+00	0.4424E+00	0.4913E-02	0.3280E-02
169	37821	384020	0.1150E-01	0.1408E+00	0.1200E+00	0.2607E+00	0.4590E-02	0.3176E-02
169	39233	380192	0.1093E-01	0.1186E+00	0.1180E+00	0.2366E+00	0.4489E-02	0.3065E-02
169	39671	376182	0.1042E-01	0.1146E+00	0.1158E+00	0.2304E+00	0.4375E-02	0.2994E-02
190	43658	847887	0.2318E-01	0.2083E+00	0.1328E+00	0.3411E+00	0.3738E-02	0.7477E-03
190	43658	842887	0.2343E-01	0.2178E+00	0.1397E+00	0.3575E+00	0.3780E-02	0.7560E-03
190	43658	837887	0.2578E-01	0.2361E+00	0.1486E+00	0.3847E+00	0.3901E-02	0.7801E-03
190	43658	832887	0.3032E-01	0.2735E+00	0.1591E+00	0.4326E+00	0.4072E-02	0.8145E-03
190	43658	827887	0.3446E-01	0.3051E+00	0.1678E+00	0.4729E+00	0.4284E-02	0.8568E-03
190	43658	822887	0.3746E-01	0.3418E+00	0.1648E+00	0.5066E+00	0.4547E-02	0.9095E-03
190	43658	817887	0.3571E-01	0.3368E+00	0.1687E+00	0.5056E+00	0.4629E-02	0.9259E-03
190	43658	812887	0.3718E-01	0.3495E+00	0.1708E+00	0.5203E+00	0.4849E-02	0.9699E-03
190	43658	807887	0.3892E-01	0.3584E+00	0.1711E+00	0.5295E+00	0.5075E-02	0.1015E-02
190	43658	802887	0.3840E-01	0.3629E+00	0.1717E+00	0.5346E+00	0.5227E-02	0.1045E-02
190	43658	797887	0.4037E-01	0.3738E+00	0.1717E+00	0.5455E+00	0.5470E-02	0.1094E-02
190	43658	792887	0.4005E-01	0.3756E+00	0.1726E+00	0.5482E+00	0.5688E-02	0.1138E-02
190	43658	787887	0.3989E-01	0.3746E+00	0.1714E+00	0.5460E+00	0.5873E-02	0.1175E-02
190	43658	782887	0.4080E-01	0.3808E+00	0.1734E+00	0.5541E+00	0.6132E-02	0.1226E-02
190	42896	778633	0.4132E-01	0.3827E+00	0.1774E+00	0.5601E+00	0.6233E-02	0.1247E-02
162	44544	432149	0.2304E-01	0.2039E+00	0.1692E+00	0.3731E+00	0.6320E-02	0.3432E-02
162	43658	427887	0.2123E-01	0.1931E+00	0.1635E+00	0.3565E+00	0.6126E-02	0.3397E-02
162	43658	422887	0.1963E-01	0.1833E+00	0.1537E+00	0.3370E+00	0.5937E-02	0.3372E-02
85	42891	417355	0.1786E-01	0.4104E+00	0.1481E+00	0.5585E+00	0.5565E-02	0.3212E-02
162	43539	419125	0.1850E-01	0.1760E+00	0.1495E+00	0.3255E+00	0.5796E-02	0.3360E-02
85	41136	413404	0.1745E-01	0.3826E+00	0.1457E+00	0.5283E+00	0.5510E-02	0.3710E-02
123	44505	411774	0.1644E-01	0.1608E+00	0.1425E+00	0.3033E+00	0.5511E-02	0.3439E-02
123	43658	407887	0.1558E-01	0.1558E+00	0.1386E+00	0.2944E+00	0.5390E-02	0.3340E-02
123	43502	403691	0.1458E-01	0.1487E+00	0.1356E+00	0.2843E+00	0.5223E-02	0.3274E-02
156	43374	396621	0.1330E-01	0.1950E+00	0.1298E+00	0.3248E+00	0.4926E-02	0.3256E-02
169	42569	380976	0.1096E-01	0.1214E+00	0.1190E+00	0.2404E+00	0.4480E-02	0.3083E-02
169	43555	377751	0.1052E-01	0.1155E+00	0.1170E+00	0.2325E+00	0.4382E-02	0.2988E-02
169	44055	374730	0.1012E-01	0.1231E+00	0.1151E+00	0.2382E+00	0.4278E-02	0.2960E-02
28	44982	360715	0.9044E-02	0.1798E+00	0.1087E+00	0.2885E+00	0.4006E-02	0.3157E-02
28	45019	359734	0.8895E-02	0.1827E+00	0.1078E+00	0.2906E+00	0.3975E-02	0.3122E-02
190	47228	849425	0.2394E-01	0.2135E+00	0.1344E+00	0.3480E+00	0.3732E-02	0.7464E-03
190	47988	845387	0.2418E-01	0.2218E+00	0.1397E+00	0.3615E+00	0.3760E-02	0.7519E-03
190	47988	840387	0.2632E-01	0.2418E+00	0.1483E+00	0.3900E+00	0.3896E-02	0.7792E-03
190	47988	835387	0.2976E-01	0.2691E+00	0.1591E+00	0.4282E+00	0.4029E-02	0.8059E-03
190	47988	830387	0.3555E-01	0.3218E+00	0.1695E+00	0.4913E+00	0.4211E-02	0.8421E-03
190	47988	825387	0.4270E-01	0.3870E+00	0.1710E+00	0.5580E+00	0.4502E-02	0.9003E-03
190	47988	820387	0.3947E-01	0.3909E+00	0.1784E+00	0.5693E+00	0.4644E-02	0.9288E-03
190	47988	815387	0.3795E-01	0.3759E+00	0.1826E+00	0.5585E+00	0.4786E-02	0.9572E-03
190	47988	810387	0.4183E-01	0.3930E+00	0.1830E+00	0.5760E+00	0.5090E-02	0.1018E-02
190	47988	805387	0.4039E-01	0.3903E+00	0.1794E+00	0.5696E+00	0.5250E-02	0.1050E-02
190	47988	800387	0.4015E-01	0.3876E+00	0.1785E+00	0.5662E+00	0.5407E-02	0.1081E-02
190	47988	795387	0.4287E-01	0.3987E+00	0.1805E+00	0.5793E+00	0.5737E-02	0.1147E-02
190	47988	790387	0.4157E-01	0.3910E+00	0.1791E+00	0.5701E+00	0.5901E-02	0.1180E-02
190	47864	785502	0.4196E-01	0.3952E+00	0.1774E+00	0.5726E+00	0.6163E-02	0.1233E-02
190	46539	781629	0.4193E-01	0.3927E+00	0.1773E+00	0.5700E+00	0.6251E-02	0.1250E-02
162	49353	439160	0.2488E-01	0.2146E+00	0.1816E+00	0.3962E+00	0.6567E-02	0.3561E-02
162	48146	435275	0.2353E-01	0.2059E+00	0.1754E+00	0.3813E+00	0.6402E-02	0.3533E-02
162	47988	430387	0.2233E-01	0.1984E+00	0.1690E+00	0.3674E+00	0.6223E-02	0.3503E-02
46	49808	425182	0.2022E-01	0.3253E+00	0.1625E+00	0.4878E+00	0.5887E-02	0.3631E-02
162	47726	425409	0.2047E-01	0.1870E+00	0.1623E+00	0.3493E+00	0.6006E-02	0.3476E-02
65	49091	419267	0.1836E-01	0.3236E+00	0.1543E+00	0.4779E+00	0.5614E-02	0.3296E-02
85	46725	417934	0.1795E-01	0.3671E+00	0.1509E+00	0.5180E+00	0.5609E-02	0.3575E-02
162	47368	420980	0.1900E-01	0.1775E+00	0.1551E+00	0.3325E+00	0.5834E-02	0.3484E-02
65	48815	417836	0.1810E-01	0.3351E+00	0.1527E+00	0.4878E+00	0.5606E-02	0.3759E-02
85	46661	417879	0.1794E-01	0.3668E+00	0.1508E+00	0.5176E+00	0.5608E-02	0.3574E-02
123	47511	413408	0.1684E-01	0.2640E+00	0.1447E+00	0.4087E+00	0.5532E-02	0.3889E-02
123	47840	410197	0.1613E-01	0.1582E+00	0.1417E+00	0.3000E+00	0.5447E-02	0.3422E-02
123	47988	405388	0.1502E-01	0.1514E+00	0.1373E+00	0.2887E+00	0.5269E-02	0.3303E-02
123	49320	402034	0.1419E-01	0.1765E+00	0.1345E+00	0.3109E+00	0.5094E-02	0.3372E-02
123	49918	396260	0.1307E-01	0.2127E+00	0.1293E+00	0.3419E+00	0.4853E-02	0.3389E-02
156	47683	396545	0.1318E-01	0.2031E+00	0.1298E+00	0.3329E+00	0.4896E-02	0.3446E-02
169	48359	378712	0.1055E-01	0.1157E+00	0.1183E+00	0.2341E+00	0.4373E-02	0.2974E-02
169	47982	375478	0.1013E-01	0.1122E+00	0.1162E+00	0.2285E+00	0.4282E-02	0.2930E-02
28	45274	360316	0.8894E-02	0.1853E+00	0.1081E+00	0.2935E+00	0.3983E-02	0.3139E-02
190	51226	846610	0.2565E-01	0.2348E+00	0.1420E+00	0.3767E+00	0.3783E-02	0.7566E-03
190	52318	842887	0.2833E-01	0.2596E+00	0.1473E+00	0.4068E+00	0.3891E-02	0.7783E-03
190	52318	837887	0.3089E-01	0.2881E+00	0.1551E+00	0.4433E+00	0.4013E-02	0.8026E-03
190	52318	832887	0.3534E-01	0.3330E+00	0.1629E+00	0.4958E+00	0.4145E-02	0.8289E-03
190	52318	827887	0.5280E-01	0.4912E+00	0.1690E+00	0.6602E+00	0.4446E-02	0.8892E-03
190	52318	822887	0.4845E-01	0.5278E+00	0.1852E+00	0.7130E+00	0.4677E-02	0.9354E-03
190	52318	817887	0.4028E-01	0.4372E+00	0.1940E+00	0.6312E+00	0.4763E-02	0.9527E-03
190	52318	812887	0.3929E-01	0.4024E+00	0.1957E+00	0.5981E+00	0.4890E-02	0.9779E-03
190	52318	807887	0.4418E-01	0.4290E+00	0.1868E+00	0.6158E+00	0.5269E-02	0.1054E-02
190	52318	802887	0.4289E-01	0.4199E+00	0.1875E+00	0.6073E+00	0.5442E-02	0.1088E-02
190	52318	797887	0.4176E-01	0.4058E+00	0.1877E+00	0.5935E+00	0.5590E-02	0.1118E-02
190	52318	792887	0.4360E-01	0.4136E+00	0.1892E+00	0.6027E+00	0.5943E-02	0.1189E-02
190	51705	788468	0.4290E-01	0.4082E+00	0.1853E+00	0.5935E+00	0.6107E-02	0.1221E-02
162	53068	442005	0.2463E-01	0.2129E+00	0.1883E+00	0.4012E+00	0.6546E-02	0.3612E-02
162	52318	437887	0.2420E-01	0.2087E+00	0.1805E+00	0.3892E+00	0.6449E-02	0.3623E-02
162	52318	432887	0.2282E-01	0.1991E+00	0.1734E+00	0.3725E+00	0.6254E-02	0.3624E-02
46	52554	426737	0.2050E-01	0.4223E+00	0.1664E+00	0.5887E+00	0.5879E-02	0.3776E-02
47	54679	428048	0.2136E-01	0.1974E+00	0.1664E+00	0.3637E+00	0.6035E-02	0.3684E-02
162	52066	428656	0.2158E-01	0.1909E+00	0.1678E+00	0.3587E+00	0.6105E-02	0.3687E-02
46	51374	424331	0.1974E-01	0.3778E+00	0.1626E+00	0.5404E+00	0.5856E-02	0.4030E-02
65	52658	422258	0.1935E-01	0.1803E+00	0.1594E+00	0.3397E+00	0.5844E-02	0.3604E-02
162	49786	422909	0.1955E-01	0.1858E+00	0.1592E+00	0.3450E+00	0.5885E-02	0.3525E-02
65	52634	418750	0.1842E-01	0.1715E+00	0.1547E+00	0.3261E+00	0.5721E-02	0.3570E-02
123	51059	407374	0.1532E-01	0.2574E+00	0.1396E+00	0.3970E+00	0.5237E-02	0.3592E-02
123	52318	402887	0.1429E-01	0.1450E+00	0.1356E+00	0.2806E+00	0.5123E-02	0.3303E-02
123	52679	397983	0.1333E-01	0.1373E+00	0.1314E+00	0.2687E+00	0.4938E-02	0.3259E-02
123	54315	393461	0.1265E-01	0.2680E+00	0.1288E+00	0.3968E+00	0.4731E-02	0.3418E-02
169	53467	385546	0.1124E-01	0.1932E+00	0.1225E+00	0.3156E+00	0.4479E-02	0.3209E-02
169	53606	382504	0.1092E-01	0.1182E+00	0.1214E+00	0.2396E+00	0.4448E-02	0.3058E-02
169	52341	377863	0.1033E-01	0.1140E+00	0.1182E+00	0.2322E+00	0.4310E-02	0.2928E-02
169	51003	374883	0.9996E-02	0.2138E+00	0.1161E+00	0.3298E+00	0.4189E-02	0.3043E-02
190	55254	843713	0.2973E-01	0.2729E+00	0.1518E+00	0.4247E+00	0.3910E-02	0.7820E-03
190	56555	840267	0.3355E-01	0.3194E+00	0.1606E+00	0.4800E+00	0.4032E-02	0.8065E-03
190	56648	835387	0.4192E-01	0.4160E+00	0.1695E+00	0.5855E+00	0.4176E-02	0.8353E-03
190	56648	830387	0.9233E-01	0.1286E+01	0.1735E+00	0.1460E+01	0.4472E-02	0.8944E-03
190	56648	825387	0.1374E+00	0.2598E+01	0.1911E+00	0.2789E+01	0.4839E-02	0.9678E-03
190	56648	820387	0.4433E-01	0.5542E+00	0.2113E+00	0.7654E+00	0.4750E-02	0.9499E-03
190	56648	815387	0.4182E-01	0.4505E+00	0.2141E+00	0.6646E+00	0.4861E-02	0.9721E-03
190	56648	810387	0.4394E-01	0.4415E+00	0.2009E+00	0.6423E+00	0.5090E-02	0.1018E-02
190	56648	805387	0.4578E-01	0.4507E+00	0.1964E+00	0.6471E+00	0.5421E-02	0.1084E-02
190	56648	800387	0.4319E-01	0.4343E+00	0.1976E+00	0.6319E+00	0.5583E-02	0.1117E-02
190	56625	795417	0.4657E-01	0.4456E+00	0.1970E+00	0.6426E+00	0.5945E-02	0.1189E-02
190	55397	791491	0.4406E-01	0.4248E+00	0.1956E+00	0.6204E+00	0.6031E-02	0.1206E-02
162	56863	444977	0.2590E-01	0.2192E+00	0.1945E+00	0.4137E+00	0.6527E-02	0.3656E-02
162	55997	440192	0.2336E-01	0.2046E+00	0.1847E+00	0.3893E+00	0.6408E-02	0.3622E-02
162	56648	435386	0.2264E-01	0.1969E+00	0.1752E+00	0.3722E+00	0.6212E-02	0.3645E-02
46	56642	428230	0.2104E-01	0.3792E+00	0.1677E+00	0.5469E+00	0.5912E-02	0.3919E-02
47	57321	428995	0.2118E-01	0.4340E+00	0.1701E+00	0.6041E+00	0.5883E-02	0.3764E-02
162	56496	430888	0.2156E-01	0.1890E+00	0.1700E+00	0.3590E+00	0.6079E-02	0.3721E-02
46	55648	427423	0.2092E-01	0.3782E+00	0.1665E+00	0.5447E+00	0.5980E-02	0.4441E-02
65	56786	423861	0.1969E-01	0.1771E+00	0.1620E+00	0.3391E+00	0.5846E-02	0.3711E-02
65	56648	420387	0.1856E-01	0.1715E+00	0.1575E+00	0.3290E+00	0.5719E-02	0.3585E-02
65	57618	416540	0.1739E-01	0.2509E+00	0.1527E+00	0.4036E+00	0.5503E-02	0.3521E-02
65	59083	410747	0.1550E-01	0.3034E+00	0.1469E+00	0.4503E+00	0.5225E-02	0.3722E-02
123	56071	404117	0.1434E-01	0.3040E+00	0.1381E+00	0.4422E+00	0.5000E-02	0.3339E-02
123	56393	400383	0.1359E-01	0.1395E+00	0.1343E+00	0.2738E+00	0.4971E-02	0.3227E-02
123	56708	395801	0.1275E-01	0.1332E+00	0.1309E+00	0.2641E+00	0.4821E-02	0.3181E-02
123	54962	392252	0.1216E-01	0.2573E+00	0.1278E+00	0.3851E+00	0.4649E-02	0.3300E-02
179	58575	389601	0.1155E-01	0.2285E+00	0.1263E+00	0.3548E+00	0.4548E-02	0.3363E-02
169	56472	384645	0.1106E-01	0.1198E+00	0.1231E+00	0.2428E+00	0.4472E-02	0.3034E-02
169	56314	380874	0.1054E-01	0.1546E+00	0.1205E+00	0.2751E+00	0.4344E-02	0.3036E-02
161	57915	373180	0.9638E-02	0.1956E+00	0.1165E+00	0.3120E+00	0.4131E-02	0.3249E-02
169	55153	376872	0.1007E-01	0.1735E+00	0.1177E+00	0.2911E+00	0.4228E-02	0.3024E-02
190	59544	840535	0.3634E-01	0.3595E+00	0.1747E+00	0.5343E+00	0.4110E-02	0.8220E-03
190	60642	837506	0.4177E-01	0.4303E+00	0.1887E+00	0.6190E+00	0.4212E-02	0.8425E-03
190	60978	832887	0.5880E-01	0.6576E+00	0.1984E+00	0.8561E+00	0.4367E-02	0.8733E-03
190	60978	827887	0.9020E-01	0.1177E+01	0.2176E+00	0.1394E+01	0.4618E-02	0.9235E-03
190	60978	822887	0.4848E-01	0.6044E+00	0.2245E+00	0.8289E+00	0.4666E-02	0.9332E-03
190	60978	817887	0.4491E-01	0.4945E+00	0.2425E+00	0.7371E+00	0.4855E-02	0.9709E-03
190	60978	812887	0.4759E-01	0.4835E+00	0.2390E+00	0.7226E+00	0.5035E-02	0.1007E-02
190	60978	807887	0.4943E-01	0.4948E+00	0.2184E+00	0.7132E+00	0.5352E-02	0.1070E-02
190	60978	802887	0.4533E-01	0.4722E+00	0.2118E+00	0.6840E+00	0.5554E-02	0.1111E-02
190	60506	798306	0.4360E-01	0.4500E+00	0.2064E+00	0.6564E+00	0.5729E-02	0.1146E-02
190	59445	795001	0.4719E-01	0.4570E+00	0.2023E+00	0.6592E+00	0.5987E-02	0.1197E-02
162	60167	445885	0.2631E-01	0.2339E+00	0.1980E+00	0.4320E+00	0.6438E-02	0.3673E-02
162	61180	445253	0.2556E-01	0.2268E+00	0.1966E+00	0.4234E+00	0.6383E-02	0.3628E-02
162	61068	436730	0.2176E-01	0.1907E+00	0.1794E+00	0.3701E+00	0.6118E-02	0.3674E-02
163	62989	437818	0.2154E-01	0.2042E+00	0.1813E+00	0.3856E+00	0.6077E-02	0.3650E-02
162	60588	432729	0.2124E-01	0.1865E+00	0.1723E+00	0.3589E+00	0.6040E-02	0.3716E-02
163	62544	433641	0.2212E-01	0.5598E+00	0.1787E+00	0.7385E+00	0.5847E-02	0.3339E-02
164	62495	434882	0.2272E-01	0.5812E+00	0.1811E+00	0.7623E+00	0.5879E-02	0.3312E-02
46	60038	427966	0.2036E-01	0.4197E+00	0.1699E+00	0.5896E+00	0.5798E-02	0.3883E-02
47	60196	428948	0.2100E-01	0.2970E+00	0.1686E+00	0.4656E+00	0.5874E-02	0.3744E-02
69	62282	426981	0.1978E-01	0.3565E+00	0.1695E+00	0.5260E+00	0.5664E-02	0.3596E-02
162	61944	429192	0.1961E-01	0.1760E+00	0.1691E+00	0.3451E+00	0.5861E-02	0.3705E-02
65	60097	422295	0.1862E-01	0.3295E+00	0.1608E+00	0.4903E+00	0.5587E-02	0.3478E-02
69	62345	425093	0.1924E-01	0.3490E+00	0.1642E+00	0.5131E+00	0.5676E-02	0.3827E-02
65	60846	417851	0.1744E-01	0.1674E+00	0.1549E+00	0.3223E+00	0.5550E-02	0.3544E-02
65	61367	413229	0.1623E-01	0.1552E+00	0.1495E+00	0.3048E+00	0.5370E-02	0.3486E-02
123	61952	406509	0.1436E-01	0.2715E+00	0.1418E+00	0.4133E+00	0.5034E-02	0.3634E-02
123	60719	403397	0.1400E-01	0.1409E+00	0.1389E+00	0.2798E+00	0.5032E-02	0.3331E-02
123	60188	397044	0.1272E-01	0.1504E+00	0.1328E+00	0.2831E+00	0.4795E-02	0.3216E-02
123	61378	393467	0.1210E-01	0.1277E+00	0.1307E+00	0.2583E+00	0.4686E-02	0.3147E-02
179	60007	390720	0.1161E-01	0.2408E+00	0.1276E+00	0.3685E+00	0.4560E-02	0.3379E-02
123	63109	388494	0.1130E-01	0.1199E+00	0.1273E+00	0.2473E+00	0.4509E-02	0.3139E-02
179	59975	389592	0.1147E-01	0.2273E+00	0.1271E+00	0.3544E+00	0.4555E-02	0.3484E-02
169	60406	382196	0.1061E-01	0.1159E+00	0.1228E+00	0.2386E+00	0.4370E-02	0.2994E-02
169	61907	378441	0.1006E-01	0.1113E+00	0.1206E+00	0.2318E+00	0.4238E-02	0.2913E-02
205	60112	378875	0.1014E-01	0.1966E+00	0.1201E+00	0.3167E+00	0.4198E-02	0.2985E-02
161	59491	373286	0.9492E-02	0.1952E+00	0.1165E+00	0.3117E+00	0.4066E-02	0.3002E-02
190	64731	834660	0.4866E-01	0.5021E+00	0.2080E+00	0.7101E+00	0.4386E-02	0.8773E-03
190	65308	830387	0.5592E-01	0.5538E+00	0.2291E+00	0.7829E+00	0.4562E-02	0.9123E-03
190	65308	825387	0.4965E-01	0.5010E+00	0.2348E+00	0.7358E+00	0.4659E-02	0.9317E-03
190	65308	820387	0.4437E-01	0.4715E+00	0.2320E+00	0.7035E+00	0.4778E-02	0.9556E-03
190	65308	815387	0.5122E-01	0.5119E+00	0.2382E+00	0.7501E+00	0.4948E-02	0.9896E-03
190	65308	810387	0.6180E-01	0.6069E+00	0.2255E+00	0.8324E+00	0.5305E-02	0.1061E-02
190	65308	805387	0.4926E-01	0.5594E+00	0.2295E+00	0.7889E+00	0.5520E-02	0.1104E-02
190	64270	801364	0.4527E-01	0.4910E+00	0.2217E+00	0.7127E+00	0.5634E-02	0.1127E-02
162	62558	445203	0.2514E-01	0.2204E+00	0.1969E+00	0.4173E+00	0.6343E-02	0.3648E-02
198	67625	445239	0.2462E-01	0.4230E+00	0.1993E+00	0.6223E+00	0.6119E-02	0.3559E-02
163	65581	438099	0.2134E-01	0.2531E+00	0.1847E+00	0.4378E+00	0.6029E-02	0.3641E-02
162	63304	436731	0.2365E-01	0.5286E+00	0.1860E+00	0.7146E+00	0.5956E-02	0.3331E-02
163	64332	436276	0.2294E-01	0.5995E+00	0.1842E+00	0.7837E+00	0.5898E-02	0.3440E-02
164	63002	435322	0.2288E-01	0.5537E+00	0.1817E+00	0.7353E+00	0.5902E-02	0.3359E-02
69	64416	428368	0.1959E-01	0.2230E+00	0.1686E+00	0.3915E+00	0.5751E-02	0.3707E-02
162	63357	430138	0.1987E-01	0.2245E+00	0.1707E+00	0.3952E+00	0.5837E-02	0.3713E-02
163	64290	430333	0.2047E-01	0.4603E+00	0.1736E+00	0.6339E+00	0.5751E-02	0.3759E-02
164	64547	429921	0.2035E-01	0.4252E+00	0.1729E+00	0.5982E+00	0.5709E-02	0.3554E-02
69	65394	425966	0.1878E-01	0.1690E+00	0.1637E+00	0.3327E+00	0.5722E-02	0.3788E-02
163	65714	427764	0.1952E-01	0.2327E+00	0.1677E+00	0.4004E+00	0.5728E-02	0.3786E-02
65	64784	413875	0.1597E-01	0.1522E+00	0.1514E+00	0.3037E+00	0.5334E-02	0.3536E-02
65	65331	411491	0.1523E-01	0.1523E+00	0.1491E+00	0.3014E+00	0.5222E-02	0.3457E-02
123	66809	409312	0.1461E-01	0.1446E+00	0.1471E+00	0.2918E+00	0.5131E-02	0.3468E-02
123	65240	404958	0.1391E-01	0.1390E+00	0.1415E+00	0.2805E+00	0.5017E-02	0.3382E-02
123	66808	402366	0.1318E-01	0.2159E+00	0.1398E+00	0.3558E+00	0.4807E-02	0.3424E-02
123	65024	393910	0.1193E-01	0.1548E+00	0.1314E+00	0.2862E+00	0.4625E-02	0.3175E-02
123	65311	390386	0.1141E-01	0.1219E+00	0.1290E+00	0.2509E+00	0.4543E-02	0.3079E-02
123	65993	386153	0.1080E-01	0.1164E+00	0.1262E+00	0.2426E+00	0.4381E-02	0.3011E-02
169	64953	379422	0.1003E-01	0.1109E+00	0.1222E+00	0.2330E+00	0.4221E-02	0.2895E-02
169	65777	376104	0.9624E-02	0.1073E+00	0.1202E+00	0.2275E+00	0.4122E-02	0.2849E-02
190	68789	831823	0.4782E-01	0.4593E+00	0.2280E+00	0.6873E+00	0.4569E-02	0.9139E-03
190	69638	827887	0.4835E-01	0.4625E+00	0.2352E+00	0.6977E+00	0.4649E-02	0.9299E-03
190	69638	822887	0.4982E-01	0.4906E+00	0.2348E+00	0.7254E+00	0.4806E-02	0.9613E-03
190	69638	817887	0.5585E-01	0.5702E+00	0.2190E+00	0.7892E+00	0.4925E-02	0.9849E-03
190	69638	812887	0.1177E+00	0.1555E+01	0.2166E+00	0.1772E+01	0.5357E-02	0.1071E-02
190	69306	808172	0.6351E-01	0.8280E+00	0.2403E+00	0.1068E+01	0.5483E-02	0.1097E-02
190	67990	804469	0.4757E-01	0.5785E+00	0.2357E+00	0.8141E+00	0.5505E-02	0.1101E-02
198	69366	447428	0.2557E-01	0.3805E+00	0.1985E+00	0.5791E+00	0.6177E-02	0.3855E-02
198	70368	444060	0.2428E-01	0.3858E+00	0.1947E+00	0.5805E+00	0.6100E-02	0.3960E-02
69	69323	426061	0.1858E-01	0.2461E+00	0.1687E+00	0.4147E+00	0.5623E-02	0.4281E-02
69	70003	423619	0.1773E-01	0.1595E+00	0.1624E+00	0.3218E+00	0.5562E-02	0.3788E-02
65	68496	412215	0.1506E-01	0.1456E+00	0.1493E+00	0.2949E+00	0.5195E-02	0.3479E-02
123	68747	410432	0.1465E-01	0.2080E+00	0.1474E+00	0.3553E+00	0.5066E-02	0.3378E-02
203	70582	410897	0.1458E-01	0.1420E+00	0.1475E+00	0.2895E+00	0.5124E-02	0.3463E-02
123	69184	408269	0.1416E-01	0.1481E+00	0.1456E+00	0.2937E+00	0.5049E-02	0.3430E-02
203	71270	408726	0.1409E-01	0.1761E+00	0.1454E+00	0.3215E+00	0.4996E-02	0.3377E-02
123	69404	402725	0.1299E-01	0.1471E+00	0.1398E+00	0.2869E+00	0.4854E-02	0.3373E-02
123	69013	392088	0.1141E-01	0.1214E+00	0.1312E+00	0.2526E+00	0.4524E-02	0.3092E-02
204	71272	391732	0.1122E-01	0.1616E+00	0.1312E+00	0.2928E+00	0.4433E-02	0.3048E-02
123	69638	387887	0.1085E-01	0.1167E+00	0.1283E+00	0.2450E+00	0.4385E-02	0.2986E-02
123	69395	384360	0.1042E-01	0.1128E+00	0.1259E+00	0.2387E+00	0.4298E-02	0.2986E-02
169	69692	377614	0.9632E-02	0.1060E+00	0.1216E+00	0.2276E+00	0.4106E-02	0.2889E-02
169	69658	373572	0.9110E-02	0.1194E+00	0.1190E+00	0.2385E+00	0.4003E-02	0.2958E-02
189	72193	372745	0.9093E-02	0.2034E+00	0.1184E+00	0.3218E+00	0.3899E-02	0.2955E-02
190	72752	829018	0.4729E-01	0.4596E+00	0.2358E+00	0.6953E+00	0.4691E-02	0.9382E-03
190	73959	825372	0.4976E-01	0.4976E+00	0.2427E+00	0.7403E+00	0.4786E-02	0.9571E-03
190	73968	820387	0.6153E-01	0.6540E+00	0.2473E+00	0.9014E+00	0.4973E-02	0.9945E-03
190	73968	815387	0.1360E+00	0.1968E+01	0.2402E+00	0.2208E+01	0.5311E-02	0.1062E-02
190	73115	811221	0.2116E+00	0.4084E+01	0.2398E+00	0.4323E+01	0.5699E-02	0.1140E-02
168	76009	454863	0.2791E-01	0.5178E+00	0.2086E+00	0.7265E+00	0.6517E-02	0.4886E-02
198	74386	453366	0.2800E-01	0.4329E+00	0.2038E+00	0.6367E+00	0.6393E-02	0.4263E-02
198	73352	451576	0.2801E-01	0.5370E+00	0.2056E+00	0.7426E+00	0.6307E-02	0.3970E-02
198	72270	443570	0.2394E-01	0.4226E+00	0.1945E+00	0.6171E+00	0.6071E-02	0.3975E-02
69	73546	423866	0.1727E-01	0.1560E+00	0.1623E+00	0.3183E+00	0.5484E-02	0.3735E-02
69	74505	421002	0.1637E-01	0.1508E+00	0.1596E+00	0.3105E+00	0.5355E-02	0.3633E-02
203	73374	409303	0.1402E-01	0.1774E+00	0.1461E+00	0.3234E+00	0.4969E-02	0.3384E-02
123	72002	406232	0.1354E-01	0.1677E+00	0.1432E+00	0.3109E+00	0.4909E-02	0.3386E-02
203	74192	406120	0.1340E-01	0.1331E+00	0.1432E+00	0.2763E+00	0.4908E-02	0.3370E-02
110	75232	388714	0.1061E-01	0.1137E+00	0.1299E+00	0.2435E+00	0.4342E-02	0.3010E-02
123	72655	389263	0.1080E-01	0.1159E+00	0.1300E+00	0.2460E+00	0.4382E-02	0.2999E-02
204	73901	390787	0.1092E-01	0.1207E+00	0.1308E+00	0.2516E+00	0.4396E-02	0.3026E-02
