name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190            15953  820155  0.3344E-04  0.8539E-02  0.8136E-01  0.8990E-01  0.5951E-03
190            15028  814864  0.3246E-04  0.8652E-02  0.8301E-01  0.9167E-01  0.6051E-03
190            14334  810143  0.3406E-04  0.8909E-02  0.8465E-01  0.9356E-01  0.6187E-03
190            13690  805277  0.3493E-04  0.8944E-02  0.8794E-01  0.9688E-01  0.6461E-03
190            13347  800387  0.3529E-04  0.9104E-02  0.8968E-01  0.9878E-01  0.6608E-03
190            13347  795387  0.3701E-04  0.9401E-02  0.9205E-01  0.1014E+00  0.6795E-03
190            13347  790387  0.4080E-04  0.9799E-02  0.9420E-01  0.1040E+00  0.6938E-03
190            13347  785387  0.4123E-04  0.1006E-01  0.9658E-01  0.1066E+00  0.7152E-03
190            13347  780387  0.4149E-04  0.1036E-01  0.9913E-01  0.1095E+00  0.7399E-03
190            13347  775387  0.4425E-04  0.1073E-01  0.1015E+00  0.1122E+00  0.7582E-03
190            13347  770387  0.4673E-04  0.1118E-01  0.1050E+00  0.1161E+00  0.7840E-03
190            13347  765387  0.4983E-04  0.1164E-01  0.1081E+00  0.1197E+00  0.8083E-03
190            13347  760387  0.5064E-04  0.1194E-01  0.1103E+00  0.1223E+00  0.8318E-03
190            13347  755387  0.5384E-04  0.1241E-01  0.1134E+00  0.1258E+00  0.8555E-03
190            13347  750387  0.5645E-04  0.1286E-01  0.1163E+00  0.1292E+00  0.8824E-03
190            12671  746041  0.5982E-04  0.1333E-01  0.1193E+00  0.1326E+00  0.9042E-03
191            13175  702963  0.1021E-03  0.1878E-01  0.1479E+00  0.1667E+00  0.1147E-02
191            13347  700387  0.1058E-03  0.1921E-01  0.1501E+00  0.1693E+00  0.1163E-02
191            13347  695387  0.1096E-03  0.1985E-01  0.1547E+00  0.1746E+00  0.1200E-02
191            13347  690387  0.1191E-03  0.2078E-01  0.1585E+00  0.1792E+00  0.1226E-02
191            13347  685387  0.1267E-03  0.2186E-01  0.1648E+00  0.1867E+00  0.1274E-02
191            13347  680387  0.1332E-03  0.2281E-01  0.1699E+00  0.1927E+00  0.1320E-02
191            13347  675387  0.1378E-03  0.2357E-01  0.1751E+00  0.1987E+00  0.1365E-02
191            13347  670387  0.1925E-03 -0.2196E+00  0.1809E+00 -0.3874E-01  0.1417E-02
191            13347  665387  0.2031E-03 -0.2210E+00  0.1840E+00 -0.3704E-01  0.1452E-02
191            13347  660387  0.2154E-03 -0.2240E+00  0.1894E+00 -0.3468E-01  0.1500E-02
191            13357  655652  0.2305E-03 -0.2287E+00  0.1945E+00 -0.3427E-01  0.1548E-02
162            14230  404300  0.1133E-01 -0.1013E+00  0.1034E+01  0.9331E+00  0.6299E-02
162            13347  400387  0.1287E-01 -0.2788E-01  0.1293E+01  0.1265E+01  0.6623E-02
159            13114  394093  0.1610E-01  0.1591E+00  0.1348E+01  0.1507E+01  0.6252E-02
162            13505  396267  0.1583E-01  0.8975E-01  0.1340E+01  0.1430E+01  0.6458E-02
159            13347  390387  0.1667E-01  0.2646E+00  0.1394E+01  0.1659E+01  0.5721E-02
159            13347  385387  0.1730E-01  0.3970E+00  0.1506E+01  0.1903E+01  0.5497E-02
159            13650  381070  0.1807E-01  0.5516E+00  0.1517E+01  0.2069E+01  0.5166E-02
169            15206  379836  0.1898E-01  0.6564E+00  0.1647E+01  0.2303E+01  0.5105E-02
188            14704  378110  0.1825E-01  0.7793E+00  0.1574E+01  0.2353E+01  0.4905E-02
169            14115  377876  0.1639E-01  0.1365E+01  0.1547E+01  0.2913E+01  0.4867E-02
187            14841  375339  0.1759E-01  0.2458E+01  0.1587E+01  0.4045E+01  0.4695E-02
188            14673  377099  0.1690E-01  0.1401E+01  0.1591E+01  0.2992E+01  0.4796E-02
190            19588  832293  0.3042E-04  0.8099E-02  0.7767E-01  0.8577E-01  0.5629E-03
190            18902  827592  0.3172E-04  0.8214E-02  0.7898E-01  0.8720E-01  0.5735E-03
190            18231  822719  0.3391E-04  0.8497E-02  0.8065E-01  0.8915E-01  0.5866E-03
190            17726  817881  0.3202E-04  0.8519E-02  0.8217E-01  0.9069E-01  0.5960E-03
190            17677  812887  0.3261E-04  0.8761E-02  0.8434E-01  0.9310E-01  0.6146E-03
190            17677  807887  0.3446E-04  0.9053E-02  0.8664E-01  0.9569E-01  0.6316E-03
190            17677  802887  0.3495E-04  0.9329E-02  0.8884E-01  0.9817E-01  0.6486E-03
190            17677  797887  0.3729E-04  0.9461E-02  0.9257E-01  0.1020E+00  0.6779E-03
190            17677  792887  0.3946E-04  0.9762E-02  0.9467E-01  0.1044E+00  0.6942E-03
190            17677  787887  0.4232E-04  0.1014E-01  0.9700E-01  0.1071E+00  0.7111E-03
190            17677  782887  0.4471E-04  0.1052E-01  0.9947E-01  0.1100E+00  0.7309E-03
190            17677  777887  0.4678E-04  0.1089E-01  0.1022E+00  0.1131E+00  0.7527E-03
190            17677  772887  0.4728E-04  0.1123E-01  0.1055E+00  0.1167E+00  0.7803E-03
