name	x-coord	y-coord	conc.	dry_dep.	wet_dep.	tot.dep.	conc.
190	30667	770387	0.9237E-08	0.3487E-04	0.4635E-03	0.4983E-03	0.2619E-05
190	30274	765728	0.8767E-08	0.3568E-04	0.4619E-03	0.4976E-03	0.2611E-05
190	29063	762192	0.9453E-08	0.3572E-04	0.4634E-03	0.4991E-03	0.2616E-05
162	32080	423626	0.3356E-04	-0.1215E-02	0.1060E-01	0.9381E-02	0.1025E-04
162	30833	420218	0.3146E-04	-0.1007E-02	0.9803E-02	0.8796E-02	0.9950E-05
162	30667	415387	0.5474E-04	-0.8346E-03	0.9958E-02	0.9123E-02	0.1797E-04
162	30667	410387	0.5373E-04	0.2382E-03	0.1038E-01	0.1062E-01	0.2116E-04
162	30667	405387	0.5048E-04	0.7443E-03	0.5188E-02	0.5933E-02	0.1645E-04
105	30101	401277	0.4117E-04	0.9666E-02	0.5233E-02	0.1490E-01	0.1629E-04
156	33229	400389	0.4852E-04	0.2010E-02	0.5367E-02	0.7377E-02	0.1520E-04
162	30905	402310	0.4886E-04	0.1539E-02	0.5275E-02	0.6813E-02	0.1602E-04
169	30638	384134	0.4049E-04	0.2039E-02	0.3940E-02	0.5979E-02	0.1302E-04
169	30899	380739	0.3915E-04	0.2026E-02	0.4459E-02	0.6485E-02	0.1356E-04
190	36196	846311	0.1231E-08	0.2418E-04	0.3024E-03	0.3266E-03	0.2076E-05
190	35010	842866	0.1252E-08	0.2468E-04	0.3092E-03	0.3339E-03	0.2113E-05
190	34997	837887	0.1398E-08	0.2543E-04	0.3180E-03	0.3434E-03	0.2171E-05
190	34997	832887	0.1599E-08	0.2567E-04	0.3215E-03	0.3472E-03	0.2200E-05
190	34997	827887	0.1839E-08	0.2647E-04	0.3312E-03	0.3577E-03	0.2254E-05
190	34997	822887	0.2256E-08	0.2720E-04	0.3414E-03	0.3686E-03	0.2300E-05
190	34997	817887	0.2523E-08	0.2809E-04	0.3516E-03	0.3797E-03	0.2355E-05
190	34997	812887	0.2853E-08	0.2886E-04	0.3619E-03	0.3908E-03	0.2407E-05
190	34997	807887	0.3375E-08	0.2969E-04	0.3731E-03	0.4028E-03	0.2461E-05
190	34997	802887	0.4058E-08	0.3052E-04	0.3814E-03	0.4119E-03	0.2514E-05
190	34997	797887	0.4587E-08	0.3140E-04	0.3942E-03	0.4256E-03	0.2575E-05
190	34997	792887	0.5438E-08	0.3226E-04	0.4070E-03	0.4393E-03	0.2626E-05
190	34997	787887	0.6092E-08	0.3319E-04	0.4196E-03	0.4528E-03	0.2681E-05
190	34997	782887	0.7004E-08	0.3424E-04	0.4324E-03	0.4667E-03	0.2733E-05
190	34997	777887	0.6371E-08	0.3488E-04	0.4296E-03	0.4645E-03	0.2661E-05
190	34997	772887	0.7510E-08	0.3621E-04	0.4436E-03	0.4798E-03	0.2723E-05
190	34068	768787	0.8465E-08	0.3511E-04	0.4540E-03	0.4891E-03	0.2581E-05
162	36074	426389	0.3835E-04	-0.1316E-02	0.1263E-01	0.1131E-01	0.1046E-04
162	35000	422883	0.3579E-04	-0.9595E-03	0.1195E-01	0.1099E-01	0.9989E-05
162	34997	417887	0.7160E-04	-0.7992E-03	0.1265E-01	0.1185E-01	0.2219E-04
85	37332	413092	0.5474E-04	0.1096E-01	0.1411E-01	0.2507E-01	0.2021E-04
162	34870	412876	0.5978E-04	0.2088E-03	0.1289E-01	0.1310E-01	0.2140E-04
162	34997	407887	0.6052E-04	0.9270E-03	0.1217E-01	0.1309E-01	0.1686E-04
105	33117	401230	0.4881E-04	0.2494E-02	0.5463E-02	0.7957E-02	0.1491E-04
123	37326	403144	0.5935E-04	0.1570E-02	0.1181E-01	0.1338E-01	0.1572E-04
156	33848	400874	0.4915E-04	0.2032E-02	0.5534E-02	0.7566E-02	0.1530E-04
162	34608	403458	0.5769E-04	0.1253E-02	0.1106E-01	0.1231E-01	0.1573E-04
105	33166	399584	0.4604E-04	0.4229E-02	0.5260E-02	0.9489E-02	0.1490E-04
156	35388	398253	0.4858E-04	0.2571E-02	0.5467E-02	0.8037E-02	0.1374E-04
156	37072	394212	0.4555E-04	0.3496E-02	0.5495E-02	0.8992E-02	0.1274E-04
169	34743	386048	0.4073E-04	0.5853E-02	0.4660E-02	0.1051E-01	0.1252E-04
169	34997	382887	0.4367E-04	0.2389E-02	0.5190E-02	0.7578E-02	0.1377E-04
169	35182	378670	0.3766E-04	0.2057E-02	0.5627E-02	0.7684E-02	0.1324E-04
190	40323	849023	0.1160E-08	0.2382E-04	0.2979E-03	0.3217E-03	0.2048E-05
190	39327	845387	0.1279E-08	0.2434E-04	0.3042E-03	0.3286E-03	0.2089E-05
190	39327	840387	0.1405E-08	0.2508E-04	0.3138E-03	0.3389E-03	0.2144E-05
190	39327	835387	0.1597E-08	0.2585E-04	0.3228E-03	0.3486E-03	0.2201E-05
190	39327	830387	0.1852E-08	0.2661E-04	0.3319E-03	0.3585E-03	0.2250E-05
190	39327	825387	0.2183E-08	0.2742E-04	0.3428E-03	0.3702E-03	0.2302E-05
190	39327	820387	0.2602E-08	0.2833E-04	0.3530E-03	0.3813E-03	0.2357E-05
190	39327	815387	0.2901E-08	0.2911E-04	0.3634E-03	0.3925E-03	0.2410E-05
190	39327	810387	0.3308E-08	0.2995E-04	0.3748E-03	0.4048E-03	0.2466E-05
190	39327	805387	0.4183E-08	0.3076E-04	0.3824E-03	0.4132E-03	0.2516E-05
190	39327	800387	0.4717E-08	0.3163E-04	0.3946E-03	0.4262E-03	0.2571E-05
190	39327	795387	0.5477E-08	0.3252E-04	0.4088E-03	0.4414E-03	0.2631E-05
190	39327	790387	0.6193E-08	0.3346E-04	0.4213E-03	0.4548E-03	0.2686E-05
190	39327	785387	0.7078E-08	0.3451E-04	0.4342E-03	0.4687E-03	0.2740E-05
190	39327	780387	0.6431E-08	0.3451E-04	0.4235E-03	0.4580E-03	0.2645E-05
190	39072	775606	0.7117E-08	0.3576E-04	0.4369E-03	0.4727E-03	0.2707E-05
190	37718	771805	0.8307E-08	0.3659E-04	0.4490E-03	0.4856E-03	0.2757E-05
162	40251	428925	0.4420E-04	-0.1233E-02	0.1524E-01	0.1401E-01	0.1051E-04
162	39327	425387	0.4135E-04	-0.1007E-02	0.1497E-01	0.1396E-01	0.1015E-04
162	39327	420387	0.8086E-04	-0.8936E-03	0.1552E-01	0.1462E-01	0.2186E-04
85	39518	415071	0.5773E-04	0.1380E-01	0.1582E-01	0.2962E-01	0.1928E-04
162	38177	416755	0.6013E-04	0.7041E-02	0.1489E-01	0.2193E-01	0.2056E-04
85	38643	411983	0.5161E-04	0.2343E-01	0.1401E-01	0.3744E-01	0.1570E-04
123	40767	409513	0.6746E-04	0.1476E-02	0.1459E-01	0.1607E-01	0.1525E-04
162	38142	409556	0.6612E-04	0.1121E-02	0.1382E-01	0.1494E-01	0.1525E-04
123	39917	404948	0.6065E-04	0.1312E-02	0.1272E-01	0.1403E-01	0.1377E-04
162	37759	406681	0.6187E-04	0.2040E-02	0.1284E-01	0.1488E-01	0.1526E-04
123	39598	402332	0.5780E-04	0.1583E-02	0.1185E-01	0.1344E-01	0.1361E-04
156	38704	395155	0.4312E-04	0.1042E-01	0.6643E-02	0.1706E-01	0.1243E-04
169	37821	384020	0.4027E-04	0.2860E-02	0.6097E-02	0.8957E-02	0.1215E-04
169	39233	380192	0.4616E-04	0.2583E-02	0.6507E-02	0.9090E-02	0.1201E-04
169	39671	376182	0.3801E-04	0.2063E-02	0.5928E-02	0.7991E-02	0.1172E-04
190	43658	847887	0.1302E-08	0.2451E-04	0.3053E-03	0.3298E-03	0.2085E-05
190	43658	842887	0.1443E-08	0.2525E-04	0.3148E-03	0.3400E-03	0.2139E-05
190	43658	837887	0.1613E-08	0.2603E-04	0.3240E-03	0.3500E-03	0.2199E-05
190	43658	832887	0.1906E-08	0.2680E-04	0.3331E-03	0.3599E-03	0.2251E-05
190	43658	827887	0.2183E-08	0.2764E-04	0.3432E-03	0.3709E-03	0.2307E-05
190	43658	822887	0.2636E-08	0.2840E-04	0.3539E-03	0.3823E-03	0.2354E-05
190	43658	817887	0.2936E-08	0.2934E-04	0.3647E-03	0.3940E-03	0.2412E-05
190	43658	812887	0.3315E-08	0.3018E-04	0.3758E-03	0.4060E-03	0.2466E-05
190	43658	807887	0.3970E-08	0.3101E-04	0.3871E-03	0.4182E-03	0.2521E-05
190	43658	802887	0.4664E-08	0.3126E-04	0.3894E-03	0.4206E-03	0.2547E-05
190	43658	797887	0.5217E-08	0.3216E-04	0.4024E-03	0.4346E-03	0.2609E-05
190	43658	792887	0.6145E-08	0.3307E-04	0.4157E-03	0.4488E-03	0.2661E-05
190	43658	787887	0.6875E-08	0.3415E-04	0.4283E-03	0.4624E-03	0.2730E-05
190	43658	782887	0.7933E-08	0.3519E-04	0.4415E-03	0.4767E-03	0.2784E-05
190	42896	778633	0.7066E-08	0.3590E-04	0.4373E-03	0.4732E-03	0.2705E-05
162	44544	432149	0.5352E-04	-0.1460E-02	0.1865E-01	0.1719E-01	0.1084E-04
162	43658	427887	0.4838E-04	-0.8559E-03	0.1865E-01	0.1779E-01	0.1011E-04
162	43658	422887	0.8078E-04	-0.4820E-03	0.1925E-01	0.1877E-01	0.1866E-04
85	42891	417355	0.5998E-04	0.1506E-01	0.1794E-01	0.3300E-01	0.1486E-04
162	43539	419125	0.7434E-04	0.1640E-03	0.1973E-01	0.1990E-01	0.1836E-04
85	41136	413404	0.6101E-04	0.1634E-01	0.1702E-01	0.3336E-01	0.1581E-04
123	44505	411774	0.7335E-04	0.1718E-02	0.1703E-01	0.1875E-01	0.1455E-04
123	43658	407887	0.6753E-04	0.1490E-02	0.1477E-01	0.1626E-01	0.1409E-04
123	43502	403691	0.6063E-04	0.1568E-02	0.1299E-01	0.1456E-01	0.1293E-04
156	43374	396621	0.4578E-04	0.3952E-02	0.6907E-02	0.1086E-01	0.1201E-04
169	42569	380976	0.4125E-04	0.2387E-02	0.6301E-02	0.8688E-02	0.1163E-04
169	43555	377751	0.3754E-04	0.2009E-02	0.5721E-02	0.7730E-02	0.1188E-04
169	44055	374730	0.3508E-04	0.2406E-02	0.5159E-02	0.7565E-02	0.1168E-04
28	44982	360715	0.2558E-04	0.5052E-02	0.3664E-02	0.8715E-02	0.1156E-04
28	45019	359734	0.2601E-04	0.4070E-02	0.3489E-02	0.7559E-02	0.1063E-04
190	47228	849425	0.1417E-08	0.2428E-04	0.3025E-03	0.3267E-03	0.2066E-05
190	47988	845387	0.1606E-08	0.2487E-04	0.3094E-03	0.3343E-03	0.2111E-05
190	47988	840387	0.1782E-08	0.2563E-04	0.3192E-03	0.3448E-03	0.2167E-05
190	47988	835387	0.2032E-08	0.2641E-04	0.3283E-03	0.3547E-03	0.2224E-05
190	47988	830387	0.2343E-08	0.2720E-04	0.3376E-03	0.3648E-03	0.2274E-05
190	47988	825387	0.2754E-08	0.2803E-04	0.3488E-03	0.3768E-03	0.2327E-05
190	47988	820387	0.3222E-08	0.2895E-04	0.3592E-03	0.3881E-03	0.2382E-05
190	47988	815387	0.3594E-08	0.2978E-04	0.3702E-03	0.3999E-03	0.2437E-05
190	47988	810387	0.4081E-08	0.3061E-04	0.3815E-03	0.4121E-03	0.2492E-05
190	47988	805387	0.4695E-08	0.3148E-04	0.3904E-03	0.4219E-03	0.2548E-05
190	47988	800387	0.5337E-08	0.3236E-04	0.4022E-03	0.4345E-03	0.2603E-05
190	47988	795387	0.6227E-08	0.3333E-04	0.4166E-03	0.4499E-03	0.2677E-05
190	47988	790387	0.7002E-08	0.3437E-04	0.4293E-03	0.4637E-03	0.2732E-05
190	47864	785502	0.8017E-08	0.3540E-04	0.4422E-03	0.4776E-03	0.2786E-05
190	46539	781629	0.8812E-08	0.3622E-04	0.4533E-03	0.4895E-03	0.2833E-05
162	49353	439160	0.6220E-04	-0.1198E-02	0.1913E-01	0.1793E-01	0.1198E-04
162	48146	435275	0.6398E-04	-0.1392E-02	0.2097E-01	0.1958E-01	0.1085E-04
162	47988	430387	0.5951E-04	-0.7474E-03	0.2366E-01	0.2291E-01	0.1027E-04
46	49808	425182	0.3832E-04	0.4803E-02	0.2782E-01	0.3262E-01	0.6271E-05
162	47726	425409	0.4004E-04	0.1401E-03	0.2706E-01	0.2720E-01	0.9119E-05
65	49091	419267	0.3195E-04	0.3255E-02	0.2466E-01	0.2791E-01	0.6171E-05
85	46725	417934	0.6671E-04	0.1232E-01	0.2224E-01	0.3456E-01	0.1471E-04
162	47368	420980	0.3464E-04	0.4794E-03	0.2367E-01	0.2415E-01	0.6047E-05
65	48815	417836	0.6984E-04	0.1409E-01	0.2379E-01	0.3788E-01	0.1338E-04
85	46661	417879	0.6662E-04	0.1231E-01	0.2216E-01	0.3447E-01	0.1473E-04
123	47511	413408	0.7138E-04	0.7251E-02	0.1908E-01	0.2633E-01	0.1261E-04
123	47840	410197	0.7296E-04	0.1782E-02	0.1664E-01	0.1842E-01	0.1233E-04
123	47988	405388	0.6258E-04	0.1581E-02	0.1353E-01	0.1511E-01	0.1251E-04
123	49320	402034	0.5785E-04	0.3619E-02	0.1226E-01	0.1588E-01	0.1233E-04
123	49918	396260	0.5183E-04	0.6094E-02	0.1010E-01	0.1620E-01	0.1258E-04
156	47683	396545	0.5159E-04	0.5653E-02	0.1039E-01	0.1604E-01	0.1139E-04
169	48359	378712	0.3680E-04	0.1864E-02	0.5865E-02	0.7729E-02	0.1149E-04
169	47982	375478	0.3436E-04	0.1834E-02	0.5180E-02	0.7015E-02	0.1183E-04
28	45274	360316	0.2625E-04	0.3902E-02	0.3546E-02	0.7447E-02	0.1078E-04
190	51226	846610	0.1653E-08	0.2522E-04	0.3124E-03	0.3376E-03	0.2121E-05
190	52318	842887	0.1783E-08	0.2578E-04	0.3191E-03	0.3449E-03	0.2156E-05
190	52318	837887	0.1996E-08	0.2658E-04	0.3292E-03	0.3558E-03	0.2222E-05
190	52318	832887	0.2339E-08	0.2738E-04	0.3385E-03	0.3659E-03	0.2274E-05
190	52318	827887	0.2665E-08	0.2820E-04	0.3489E-03	0.3771E-03	0.2330E-05
190	52318	822887	0.3221E-08	0.2917E-04	0.3601E-03	0.3893E-03	0.2382E-05
190	52318	817887	0.3599E-08	0.2998E-04	0.3708E-03	0.4008E-03	0.2436E-05
190	52318	812887	0.4042E-08	0.3084E-04	0.3825E-03	0.4133E-03	0.2494E-05
190	52318	807887	0.4702E-08	0.3170E-04	0.3944E-03	0.4262E-03	0.2549E-05
190	52318	802887	0.5256E-08	0.3263E-04	0.4031E-03	0.4357E-03	0.2619E-05
190	52318	797887	0.5983E-08	0.3358E-04	0.4165E-03	0.4501E-03	0.2682E-05
190	52318	792887	0.7025E-08	0.3461E-04	0.4304E-03	0.4650E-03	0.2735E-05
190	51705	788468	0.7666E-08	0.3553E-04	0.4422E-03	0.4777E-03	0.2786E-05
162	53068	442005	0.7228E-04	-0.1070E-02	0.1807E-01	0.1700E-01	0.1083E-04
162	52318	437887	0.7943E-04	-0.7818E-03	0.2349E-01	0.2271E-01	0.1085E-04
162	52318	432887	0.7764E-04	-0.5188E-04	0.2932E-01	0.2927E-01	0.1076E-04
46	52554	426737	0.4263E-04	0.9179E-02	0.3236E-01	0.4154E-01	0.6576E-05
47	54679	428048	0.5470E-04	0.1836E-02	0.3970E-01	0.4154E-01	0.7640E-05
162	52066	428656	0.5236E-04	0.1020E-02	0.3544E-01	0.3646E-01	0.9444E-05
46	51374	424331	0.3921E-04	0.5883E-02	0.3156E-01	0.3744E-01	0.6567E-05
65	52658	422258	0.3840E-04	0.1011E-02	0.2992E-01	0.3093E-01	0.5806E-05
162	49786	422909	0.3916E-04	0.7877E-03	0.2820E-01	0.2899E-01	0.6667E-05
65	52634	418750	0.3293E-04	0.9802E-03	0.2494E-01	0.2592E-01	0.5265E-05
123	51059	407374	0.6342E-04	0.7435E-02	0.1490E-01	0.2234E-01	0.1245E-04
123	52318	402887	0.6199E-04	0.2006E-02	0.1238E-01	0.1438E-01	0.1314E-04
123	52679	397983	0.5643E-04	0.2255E-02	0.1043E-01	0.1269E-01	0.1352E-04
123	54315	393461	0.4605E-04	0.8830E-02	0.9275E-02	0.1810E-01	0.1140E-04
169	53467	385546	0.3933E-04	0.4850E-02	0.6320E-02	0.1117E-01	0.1028E-04
169	53606	382504	0.3872E-04	0.2174E-02	0.5997E-02	0.8171E-02	0.1051E-04
169	52341	377863	0.3561E-04	0.1872E-02	0.5289E-02	0.7162E-02	0.1063E-04
169	51003	374883	0.3165E-04	0.5117E-02	0.5165E-02	0.1028E-01	0.1085E-04
190	55254	843713	0.1796E-08	0.2566E-04	0.3176E-03	0.3433E-03	0.2147E-05
190	56555	840267	0.2143E-08	0.2673E-04	0.3296E-03	0.3563E-03	0.2214E-05
190	56648	835387	0.2432E-08	0.2753E-04	0.3388E-03	0.3663E-03	0.2270E-05
190	56648	830387	0.2788E-08	0.2835E-04	0.3490E-03	0.3774E-03	0.2326E-05
190	56648	825387	0.3237E-08	0.2936E-04	0.3606E-03	0.3899E-03	0.2380E-05
190	56648	820387	0.3853E-08	0.3017E-04	0.3709E-03	0.4011E-03	0.2432E-05
190	56648	815387	0.4300E-08	0.3103E-04	0.3823E-03	0.4133E-03	0.2488E-05
190	56648	810387	0.4847E-08	0.3191E-04	0.3948E-03	0.4267E-03	0.2547E-05
190	56648	805387	0.5588E-08	0.3283E-04	0.4032E-03	0.4361E-03	0.2615E-05
190	56648	800387	0.6299E-08	0.3375E-04	0.4155E-03	0.4492E-03	0.2671E-05
190	56625	795417	0.7226E-08	0.3414E-04	0.4237E-03	0.4578E-03	0.2704E-05
190	55397	791491	0.7419E-08	0.3494E-04	0.4342E-03	0.4691E-03	0.2751E-05
162	56863	444977	0.7889E-04	-0.7866E-03	0.2088E-01	0.2009E-01	0.1216E-04
162	55997	440192	0.1053E-03	-0.7848E-03	0.2710E-01	0.2632E-01	0.1392E-04
162	56648	435386	0.1097E-03	0.4352E-03	0.3983E-01	0.4027E-01	0.1135E-04
46	56642	428230	0.5254E-04	0.7013E-02	0.4339E-01	0.5040E-01	0.7230E-05
47	57321	428995	0.5483E-04	0.8992E-02	0.4624E-01	0.5523E-01	0.7408E-05
162	56496	430888	0.6693E-04	0.1559E-02	0.4473E-01	0.4629E-01	0.7356E-05
46	55648	427423	0.5000E-04	0.5471E-02	0.4034E-01	0.4581E-01	0.6645E-05
65	56786	423861	0.4063E-04	0.1473E-02	0.3297E-01	0.3445E-01	0.5537E-05
65	56648	420387	0.3659E-04	0.1185E-02	0.2760E-01	0.2878E-01	0.6049E-05
65	57618	416540	0.3299E-04	0.2629E-02	0.2243E-01	0.2506E-01	0.5784E-05
65	59083	410747	0.6069E-04	0.9442E-02	0.1683E-01	0.2627E-01	0.1111E-04
123	56071	404117	0.5329E-04	0.1008E-01	0.1331E-01	0.2339E-01	0.1209E-04
123	56393	400383	0.5691E-04	0.2045E-02	0.1111E-01	0.1316E-01	0.1104E-04
123	56708	395801	0.5236E-04	0.2195E-02	0.9467E-02	0.1166E-01	0.1139E-04
123	54962	392252	0.4094E-04	0.7321E-02	0.7229E-02	0.1455E-01	0.1057E-04
179	58575	389601	0.4046E-04	0.5643E-02	0.6951E-02	0.1259E-01	0.9119E-05
169	56472	384645	0.4013E-04	0.2088E-02	0.6220E-02	0.8308E-02	0.9978E-05
169	56314	380874	0.3639E-04	0.3288E-02	0.5699E-02	0.8987E-02	0.9920E-05
161	57915	373180	0.3154E-04	0.4533E-02	0.4876E-02	0.9409E-02	0.8654E-05
169	55153	376872	0.3345E-04	0.3883E-02	0.5154E-02	0.9037E-02	0.9951E-05
190	59544	840535	0.2267E-08	0.2670E-04	0.3291E-03	0.3558E-03	0.2210E-05
190	60642	837506	0.2435E-08	0.2719E-04	0.3348E-03	0.3620E-03	0.2247E-05
190	60978	832887	0.2897E-08	0.2793E-04	0.3435E-03	0.3714E-03	0.2293E-05
190	60978	827887	0.3300E-08	0.2878E-04	0.3540E-03	0.3828E-03	0.2350E-05
190	60978	822887	0.3995E-08	0.2978E-04	0.3655E-03	0.3952E-03	0.2403E-05
190	60978	817887	0.4461E-08	0.3062E-04	0.3766E-03	0.4072E-03	0.2458E-05
190	60978	812887	0.5008E-08	0.3151E-04	0.3881E-03	0.4196E-03	0.2527E-05
190	60978	807887	0.5779E-08	0.3240E-04	0.3969E-03	0.4293E-03	0.2583E-05
190	60978	802887	0.6430E-08	0.3331E-04	0.4092E-03	0.4426E-03	0.2641E-05
190	60506	798306	0.6985E-08	0.3426E-04	0.4207E-03	0.4550E-03	0.2693E-05
190	59445	795001	0.7860E-08	0.3494E-04	0.4317E-03	0.4667E-03	0.2736E-05
162	60167	445885	0.7943E-04	0.1795E-02	0.3621E-01	0.3800E-01	0.1153E-04
162	61180	445253	0.9347E-04	-0.5856E-04	0.3963E-01	0.3957E-01	0.1255E-04
162	61068	436730	0.1463E-03	0.2001E-02	0.7772E-01	0.7972E-01	0.1227E-04
163	62989	437818	0.1948E-03	0.3223E-02	0.9677E-01	0.1000E+00	0.1086E-04
162	60588	432729	0.8277E-04	0.1976E-02	0.6082E-01	0.6280E-01	0.8223E-05
163	62544	433641	0.8663E-04	0.2071E-01	0.7220E-01	0.9291E-01	0.8869E-05
164	62495	434882	0.9685E-04	0.2341E-01	0.7855E-01	0.1020E+00	0.8878E-05
46	60038	427966	0.5160E-04	0.9903E-02	0.4543E-01	0.5533E-01	0.7189E-05
47	60196	428948	0.5733E-04	0.4974E-02	0.4754E-01	0.5252E-01	0.7523E-05
69	62282	426981	0.5814E-04	0.8600E-02	0.4255E-01	0.5115E-01	0.6771E-05
162	61944	429192	0.6764E-04	0.2382E-02	0.4874E-01	0.5112E-01	0.7587E-05
65	60097	422295	0.4201E-04	0.4476E-02	0.3219E-01	0.3666E-01	0.5970E-05
69	62345	425093	0.5295E-04	0.6140E-02	0.3697E-01	0.4311E-01	0.6483E-05
65	60846	417851	0.3768E-04	0.1656E-02	0.2415E-01	0.2581E-01	0.5718E-05
65	61367	413229	0.3287E-04	0.1606E-02	0.1867E-01	0.2027E-01	0.4952E-05
123	61952	406509	0.5804E-04	0.7848E-02	0.1371E-01	0.2156E-01	0.9200E-05
123	60719	403397	0.6298E-04	0.2593E-02	0.1216E-01	0.1476E-01	0.1092E-04
123	60188	397044	0.5355E-04	0.3040E-02	0.9659E-02	0.1270E-01	0.9660E-05
123	61378	393467	0.5053E-04	0.2343E-02	0.8496E-02	0.1084E-01	0.9578E-05
179	60007	390720	0.4114E-04	0.5685E-02	0.7166E-02	0.1285E-01	0.8742E-05
123	63109	388494	0.4110E-04	0.2341E-02	0.6682E-02	0.9024E-02	0.8404E-05
179	59975	389592	0.4103E-04	0.5227E-02	0.6964E-02	0.1219E-01	0.8390E-05
169	60406	382196	0.3780E-04	0.2032E-02	0.5869E-02	0.7901E-02	0.8910E-05
169	61907	378441	0.3538E-04	0.1936E-02	0.5303E-02	0.7239E-02	0.9042E-05
205	60112	378875	0.3405E-04	0.5383E-02	0.5541E-02	0.1092E-01	0.8811E-05
161	59491	373286	0.3061E-04	0.4644E-02	0.4888E-02	0.9532E-02	0.8985E-05
190	64731	834660	0.3085E-08	0.2819E-04	0.3448E-03	0.3730E-03	0.2296E-05
190	65308	830387	0.3470E-08	0.2891E-04	0.3538E-03	0.3827E-03	0.2345E-05
190	65308	825387	0.4082E-08	0.2994E-04	0.3655E-03	0.3954E-03	0.2399E-05
190	65308	820387	0.4789E-08	0.3080E-04	0.3759E-03	0.4067E-03	0.2462E-05
190	65308	815387	0.5390E-08	0.3170E-04	0.3876E-03	0.4193E-03	0.2519E-05
190	65308	810387	0.6042E-08	0.3259E-04	0.4003E-03	0.4329E-03	0.2579E-05
190	65308	805387	0.6935E-08	0.3351E-04	0.4091E-03	0.4426E-03	0.2636E-05
190	64270	801364	0.7543E-08	0.3432E-04	0.4189E-03	0.4532E-03	0.2680E-05
162	62558	445203	0.1149E-03	-0.1167E-03	0.4411E-01	0.4399E-01	0.1316E-04
198	67625	445239	0.3052E-03	0.4551E-01	0.1252E+00	0.1707E+00	0.1434E-04
163	65581	438099	0.3395E-03	0.1052E-01	0.1231E+00	0.1336E+00	0.1296E-04
162	63304	436731	0.1398E-03	0.2347E-01	0.9185E-01	0.1153E+00	0.9211E-05
163	64332	436276	0.1509E-03	0.3833E-01	0.1005E+00	0.1389E+00	0.1041E-04
164	63002	435322	0.1074E-03	0.2445E-01	0.8614E-01	0.1106E+00	0.9123E-05
69	64416	428368	0.7166E-04	0.4864E-02	0.4481E-01	0.4967E-01	0.5717E-05
162	63357	430138	0.7857E-04	0.4516E-02	0.5057E-01	0.5509E-01	0.6892E-05
163	64290	430333	0.7929E-04	0.1420E-01	0.5283E-01	0.6703E-01	0.5912E-05
164	64547	429921	0.7930E-04	0.1288E-01	0.5077E-01	0.6365E-01	0.5813E-05
69	65394	425966	0.6523E-04	0.3634E-02	0.3865E-01	0.4228E-01	0.5591E-05
163	65714	427764	0.7340E-04	0.6509E-02	0.4362E-01	0.5013E-01	0.5644E-05
65	64784	413875	0.3550E-04	0.1992E-02	0.1883E-01	0.2083E-01	0.4460E-05
65	65331	411491	0.3263E-04	0.1905E-02	0.1668E-01	0.1858E-01	0.4444E-05
123	66809	409312	0.6317E-04	0.2987E-02	0.1511E-01	0.1809E-01	0.7750E-05
123	65240	404958	0.6260E-04	0.2884E-02	0.1255E-01	0.1543E-01	0.9360E-05
123	66808	402366	0.5335E-04	0.7949E-02	0.1134E-01	0.1929E-01	0.8702E-05
123	65024	393910	0.4799E-04	0.3540E-02	0.8423E-02	0.1196E-01	0.9217E-05
123	65311	390386	0.4108E-04	0.2039E-02	0.6879E-02	0.8918E-02	0.8200E-05
123	65993	386153	0.3813E-04	0.2064E-02	0.6198E-02	0.8262E-02	0.8220E-05
169	64953	379422	0.3450E-04	0.1884E-02	0.5327E-02	0.7211E-02	0.8824E-05
169	65777	376104	0.3230E-04	0.1832E-02	0.4839E-02	0.6671E-02	0.8698E-05
190	68789	831823	0.3437E-08	0.2866E-04	0.3504E-03	0.3791E-03	0.2325E-05
190	69638	827887	0.3869E-08	0.2977E-04	0.3651E-03	0.3949E-03	0.2396E-05
190	69638	822887	0.4667E-08	0.3084E-04	0.3770E-03	0.4078E-03	0.2461E-05
190	69638	817887	0.5275E-08	0.3171E-04	0.3884E-03	0.4201E-03	0.2518E-05
190	69638	812887	0.5862E-08	0.3260E-04	0.4005E-03	0.4331E-03	0.2578E-05
190	69306	808172	0.6670E-08	0.3347E-04	0.4091E-03	0.4425E-03	0.2633E-05
190	67990	804469	0.7247E-08	0.3372E-04	0.4111E-03	0.4449E-03	0.2645E-05
198	69366	447428	0.1903E-03	0.3394E-01	0.8750E-01	0.1214E+00	0.1325E-04
198	70368	444060	0.3567E-03	0.7018E-01	0.1081E+00	0.1782E+00	0.1231E-04
69	69323	426061	0.5186E-04	0.1283E-01	0.4008E-01	0.5291E-01	0.3904E-05
69	70003	423619	0.4745E-04	0.3064E-02	0.3298E-01	0.3604E-01	0.3883E-05
65	68496	412215	0.3066E-04	0.1834E-02	0.1738E-01	0.1922E-01	0.3852E-05
123	68747	410432	0.5658E-04	0.4864E-02	0.1600E-01	0.2086E-01	0.7411E-05
203	70582	410897	0.2766E-04	0.1744E-02	0.1613E-01	0.1787E-01	0.3479E-05
123	69184	408269	0.5705E-04	0.3021E-02	0.1448E-01	0.1750E-01	0.7725E-05
203	71270	408726	0.2496E-04	0.2304E-02	0.1454E-01	0.1684E-01	0.3317E-05
123	69404	402725	0.5371E-04	0.2998E-02	0.1149E-01	0.1449E-01	0.8306E-05
123	69013	392088	0.4496E-04	0.2285E-02	0.7939E-02	0.1022E-01	0.7733E-05
