x	y	tot_dep-mol~ha~y
156241	527887	26.975
156241	532887	29.047
156241	582887	141.195
156241	587887	115.079
156241	592887	67.877
156241	597887	32.307
156241	607887	-32.419
156323	553219	62.554
156389	444613	15.337
156508	612130	-71.146
156521	365843	10.142
156781	364653	10.155
156961	601870	28.677
156963	518451	24.126
157169	376662	10.103
157201	373026	11.033
157379	472392	16.79
157810	431444	14.295
157905	444202	15.414
158063	445248	17.106
158238	544000	43.931
158249	514252	23.427
158529	507093	22.777
158565	366197	8.775
158936	581660	137.601
159075	431845	14.863
159119	510236	22.529
159293	444537	14.134
159615	369949	10.284
159657	472417	16.325
159768	506987	31.573
160078	606663	-8.414
160316	539349	31.896
160459	585541	165.152
160527	444268	14.501
160571	515387	22.971
160571	520387	23.974
160571	525387	25.218
160571	530387	26.72
160571	535387	28.759
160571	590387	138.314
160571	595387	84.774
160571	600387	28.832
160571	610387	-42.441
160664	545945	47.514
160827	604370	243.31
160935	614012	-68.941
161055	473827	16.585
161103	433764	14.891
161280	605911	216.071
161294	510462	22.359
161534	548848	43.727
161658	377964	11.078
162037	475155	19.345
162382	370662	9.774
162441	375146	11.395
162660	555197	52.404
163247	508981	27.508
163498	585188	175.304
163548	474541	16.275
164015	549222	37.835
164035	606520	112.772
164071	475253	18.592
164072	372819	12.411
164282	377323	11.117
164309	442507	16.896
164376	375481	11.242
164385	556693	48.09
164425	588240	159.621
164509	374561	10.877
164525	368398	7.888
164574	552363	43.961
164762	537302	28.737
164832	512988	22.468
164901	517887	22.929
164901	522887	23.827
164901	527887	25.073
164901	532887	26.434
164901	592887	152.837
164901	597887	100.077
164901	602887	41.687
164901	612887	-37.661
164928	608428	-9.21
164947	434132	14.861
165236	477608	19.83
165236	605930	100.991
165309	615599	-48.917
166452	485843	18.733
166457	483233	17.182
166559	369172	7.883
166814	550624	38.889
167192	369822	9.463
167584	481951	21.076
167980	525399	24.18
168005	520354	24.426
168173	530602	25.977
168533	512591	25.907
168589	591521	130.315
168590	446855	14.599
168632	607543	23.783
168768	484996	16.96
168937	439929	13.529
168964	605026	53.034
169042	359796	7.737
169150	535438	26.99
169199	434851	15.226
169231	515387	22.167
169231	595387	147.061
169231	600387	108.672
169231	610387	12.766
169255	614676	-19.574
169774	539322	28.154
170040	379781	8.281
170093	377657	9.202
170543	439854	13.325
170553	606824	388.197
170568	553073	66.667
170684	607942	240.071
170860	476112	24.204
170879	551970	39.136
170904	377271	9.114
170908	360596	7.855
170989	378939	8.302
171113	552562	35.097
171210	364704	9.568
171304	360105	8.502
171367	470724	23.123
171554	480025	27.165
171687	516230	26.635
171767	455371	19.748
171798	439710	13.791
171913	358632	9.716
171918	514144	21.563
172114	359877	8.618
172149	380999	9.92
172259	360776	8.504
172273	378433	8.414
172370	363263	9.611
172494	540889	28.393
172515	538364	26.957
172846	439474	12.653
172910	367244	10.284
173307	607702	209.786
173323	593676	148.716
173329	378010	9.55
173444	434251	12.023
173541	488307	16.445
173543	472989	24.604
173556	602547	127.69
173561	597887	148.249
173561	612887	31.792
173584	615838	2.383
173670	609275	96.317
173785	477750	25.615
173811	366525	9.329
174153	456708	16.426
174217	482126	22.988
174278	314832	5.834
174319	441083	14.666
174344	453315	17.453
174346	468997	22.315
174385	512990	20.81
174471	557098	37.988
174492	315536	5.563
174739	367815	10.243
174873	490542	20.915
175040	555222	37.238
175085	314470	5.608
175494	447950	18.82
175810	442057	16.363
175820	321998	6.697
175835	555593	36.906
175886	433673	12.365
175972	316183	5.819
175987	315049	5.544
176088	308271	5.392
176135	320862	5.888
176365	369145	9.147
176496	367877	7.559
176771	313087	5.915
176777	442406	17.298
176822	310888	5.866
177110	433407	11.793
177394	433609	11.775
177493	490533	16.319
177661	441527	11.89
177701	513456	19.823
177718	480552	27.699
177826	445740	18.791
177845	470217	19.594
177849	511759	21.055
177864	614675	32.398
177871	475314	16.301
177891	600387	151.599
177891	610465	75.735
177899	595461	152.587
177899	608003	104.758
177915	607369	259.65
177947	454955	19.874
177953	450402	12.865
178114	325139	6.184
178164	604565	141.06
178300	432694	11.771
178555	484289	22.163
178562	465427	20.304
178689	557167	35.236
178914	560027	35.993
179013	330428	5.959
179050	432659	12.822
179121	462474	18.484
179256	592817	106.844
179958	311003	4.987
180012	432435	11.911
180056	324542	6.131
180309	315106	5.461
180344	324492	6.118
180382	316119	5.422
180416	328477	6.391
180460	442164	13.721
180547	320723	5.925
180551	315701	5.479
180653	315693	5.474
180653	594324	87.87
180822	313207	5.653
180826	327247	6.337
181013	333663	6.63
181644	337631	5.373
181897	320805	6.482
181982	493250	20.653
182084	609281	95.857
182126	432182	12.137
182147	482884	24.057
182147	598003	162.876
182171	448236	17.261
182196	510330	20.406
182198	615696	43.229
182222	602886	147.738
182222	612887	72.432
182225	452880	19.436
182267	561441	38.452
182272	462948	17.511
182274	558865	33.505
182286	317334	5.173
182325	512339	18.715
182341	467865	21.005
182407	607899	275.561
182544	319850	6.089
182555	477946	19.552
182556	443734	16.688
182567	605836	158.276
182585	316979	6.062
182619	510730	20.383
182688	486989	25.533
182764	510735	20.352
182873	458090	17.687
182891	472809	17.593
182949	486628	25.382
183171	319352	6.115
183269	315295	5.079
183279	342515	6.16
183426	364405	7.642
183583	365417	6.874
183756	309048	4.842
183879	372726	7.254
183903	315463	5.068
184052	496413	22.746
184500	309077	4.556
184539	363923	7.033
184619	347509	6.531
184671	496385	22.593
184979	345623	7.447
185002	510439	19.95
185189	371914	7.51
185328	513548	20.937
185391	597544	103.01
185565	430907	10.949
185621	607286	199.372
185821	317404	5.252
185904	374008	7.048
186003	318954	6.151
186087	319488	5.82
186157	500076	19.384
186255	450355	18.371
186269	510675	19.664
186338	446110	16.097
186424	600584	174.993
186468	507397	21.049
186499	460408	18.346
186500	470405	22.135
186504	455383	16.063
186512	608143	186.504
186525	610727	99.924
186543	465343	19.832
186552	475387	24.483
186603	480319	25.409
186606	485442	27.951
186626	614703	64.792
186660	605242	149.669
186715	510429	19.518
186818	583148	47.334
186885	608584	189.799
186909	390001	7.976
187048	489563	26.998
187065	504290	19.202
187280	582161	52.499
187434	505285	18.999
187536	543253	27.178
187555	350359	6.192
187571	328832	6.428
187664	514454	21.178
187887	316694	5.199
188076	383359	7.931
188139	541053	26.326
188266	380958	8.032
188467	310143	4.943
188557	570382	36.619
188688	325136	5.431
188691	559538	31.101
188852	430023	12.742
188967	582350	45.513
189229	608430	333.101
189624	541187	25.283
189860	559399	32.707
189960	538664	28.892
190010	600131	114.874
190014	468050	21.82
190185	429820	10.81
190244	316956	5.236
190295	482881	22.129
190393	375307	7.355
190414	477978	20.1
190469	326446	5.828
190602	382314	9.154
190612	560629	33.638
190638	472816	22.24
190760	323706	5.262
190787	378611	7.537
190857	462881	21.085
190873	602904	189.437
190881	609589	139.341
190882	612887	88.853
190884	487859	25.834
190907	514695	19.289
190917	448448	17.005
190929	572018	39.426
191032	457767	20.221
191049	569680	39.59
191052	431731	11.035
191103	308659	4.535
191137	312584	5.077
191158	607133	142.772
191169	616283	57.944
191215	453058	15.805
191237	507740	28.701
191385	492244	25.481
191453	533218	38.624
191592	515794	18.208
191622	507048	28.343
191751	535836	33.612
191970	343878	5.713
192166	417319	11.211
192560	441260	12.261
192878	362235	8.079
192917	379809	7.773
192928	529301	20.148
193030	480627	14.912
193040	475812	14.3
193050	413640	8.767
193393	522781	22.446
193415	464703	16.133
193484	570055	36.519
193546	438015	13.088
193579	413659	8.734
193596	472371	18.962
193679	416795	10.839
193795	439293	11.454
193812	314596	4.788
194016	323055	5.892
194122	522603	21.737
194152	362245	8.69
194354	530809	24.034
194564	441511	14.386
194586	502850	16.567
194699	486826	24.202
194720	419323	9.65
194734	362992	8.719
194758	534030	26.705
194775	602025	154.259
194794	504382	19.497
194809	502882	16.537
194817	516307	17.643
194910	309117	6.442
195012	611150	108.825
195105	490404	24.337
195106	504523	15.978
195124	319490	5.076
195164	460236	18.579
195179	321497	5.556
195212	605387	171.556
195220	450387	12.13
195226	615354	73.459
195237	524923	19.623
195240	455380	16.471
195246	447144	17.035
195248	430470	10.303
195290	427678	10.708
195433	494477	16.924
195582	608974	136.271
195619	307641	6.041
195658	528188	22.914
195682	344644	6.438
195854	436589	10.185
195946	518418	18.745
196251	617999	61.663
196259	525534	18.755
196488	562981	31.033
196532	562636	30.853
196611	563207	30.354
196652	444103	13.46
196668	408038	10.411
196907	521955	24.621
196982	444008	13.415
197012	354592	7.044
197071	482511	13.95
197083	532908	22.511
197102	443622	11.232
197124	325983	6.574
197259	531457	25.537
197272	351259	6.552
197360	318801	5.946
197383	517573	20.433
197396	516522	18.915
197522	488975	16.523
197549	435926	10.532
197638	531255	25.381
197754	395594	10.332
197978	307669	5.93
198115	461738	17.39
198259	326525	6.635
198289	503471	15.777
198363	395121	10.399
198593	396192	10.239
198615	324971	6.362
198682	351796	6.142
198721	526690	22.222
198755	456811	17.456
198899	411886	9.545
198962	562552	28.181
198967	493310	24.397
198989	517947	17.27
199072	444819	11.325
199088	496742	24.321
199113	448826	14.601
199149	436297	10.384
199281	502059	17.337
199299	407011	10.882
199351	561734	28.933
199421	361620	6.279
199451	432786	10.527
199474	522904	21.211
199498	613056	98.757
199505	603630	162.284
199538	452881	17.658
199540	435766	10.724
199542	607887	169.741
199715	617340	66.241
199749	516452	16.894
199817	360285	6.562
199880	435146	10.661
199930	560227	28.131
200108	610713	121.725
200163	347167	6.075
200182	519254	21.426
200317	526265	20.688
200672	525249	21.165
200735	446413	11.296
200781	403901	10.187
201410	495101	19.825
201505	499042	15.595
201823	516140	17.927
201844	513534	15.535
201991	487271	13.422
202060	454394	12.221
202183	450792	15.953
202189	514442	16.617
202301	360397	8.138
202360	499057	15.4
202501	403856	10.739
202557	525411	21.329
202887	496069	14.354
202947	447331	11.138
203043	529603	19.126
203061	431689	9.397
203081	434445	10.192
203135	486937	13.216
203194	435288	9.805
203276	521058	26.077
203402	485248	13.673
203414	431260	9.34
203460	612320	104.676
203502	509882	15.31
203506	350638	6.271
203526	609865	113.865
203598	525633	19.934
203617	495763	15.314
203670	602405	101.874
203702	480221	12.999
203726	446590	10.221
203839	400097	8.702
203843	353951	6.951
203872	605387	151.185
203872	615387	85.787
203922	479838	12.999
203997	529890	18.995
204049	518395	16.02
204075	619476	59.843
204212	506825	15.618
204249	515605	16.706
204406	522876	20.911
204684	457349	12.932
204691	460312	11.574
204879	449451	10.366
205085	476513	13.017
205153	489193	17.761
205304	396538	10.032
205312	610687	231.806
205455	490454	13.881
205595	351558	7.998
205739	601344	99.913
205774	492638	13.603
205953	564208	29.741
205989	595829	54.665
206037	522698	18.552
206197	491679	13.346
206255	458936	11.199
206321	504745	20.961
206360	453084	10.344
206446	432690	9.887
206509	505939	15.598
206560	609860	149.679
206572	505050	15.478
206712	460640	12.633
206874	449113	10.142
206891	396415	10.367
206933	563814	29.612
207325	429177	9.708
207347	504313	15.462
207448	352911	7.504
207518	453663	10.566
207850	601687	85.047
207910	611898	273.535
208122	613903	135.178
208125	472202	15.471
208126	604074	126.93
208170	355760	6.087
208202	617887	83.381
208213	620675	62.121
208221	607727	141.712
208357	597799	53.627
208656	594240	70.221
208858	467701	10.489
208902	467049	10.532
208966	470669	11.086
208990	393260	9.241
209290	457605	10.509
209567	611908	149.851
209654	462378	12.686
209750	542955	32.26
209762	464877	10.95
209766	470183	11.463
209936	465359	11.305
209961	470125	11.438
210065	386397	9.034
210196	383537	9.131
210316	465485	11.225
210441	458477	10.746
210477	459770	13.63
210554	391516	7.878
210761	611823	129.603
210919	456337	10.667
210972	393510	8.343
211113	599517	118.733
211170	458397	11.465
211338	385363	8.474
211382	457175	9.901
211400	612909	203.455
211769	612877	203.485
211992	595519	58.49
212268	382686	6.759
212526	615413	97.437
212536	619589	74.084
212543	610378	159.468
212545	605547	162.465
212692	545460	34.041
212826	535319	27.134
212841	548102	23.968
213284	553010	25.869
213295	542577	21.27
213350	612955	152.199
213794	532381	22.626
214203	551108	30.776
214338	566533	34.298
214346	533091	22.575
215189	594695	62.738
215311	537037	23.123
215339	550870	33.326
215613	567170	32.077
216531	614311	122.724
216863	607887	171.348
216863	617887	92.578
216873	603456	142.272
216885	620705	74.827
216994	547887	34.411
217007	543744	40.339
217038	612133	134.854
217044	551160	40.851
218046	548231	40.958
218503	486761	13.594
219204	537024	20.516
219358	486352	12.399
219580	557796	23.132
219772	542517	35.19
219846	602799	124.011
219978	549305	32.929
220025	545573	39.267
220151	548571	25.632
220335	616552	103.456
221134	605547	148.246
221183	619620	85.165
221193	610387	150.145
221626	535339	19.931
221670	614739	149.443
221863	559287	24.979
222139	482575	14.868
222319	532702	16.36
222396	556652	24.229
222538	542864	20.868
222801	544182	21.931
222853	484367	12.956
223056	496679	11.988
223330	499286	15.706
223452	576433	29.347
223641	544005	25.687
224039	545651	21.573
224262	554939	25.783
224537	620539	82.893
224791	480094	13.335
224815	534393	16.527
224840	498564	12.9
225011	483331	14.262
225055	486047	14.183
225166	604767	167.791
225188	557956	24.21
225319	619247	86.587
225523	607887	142.849
225523	612887	139.18
225634	617104	95.533
225684	537458	27.012
225684	577660	28.85
226394	563876	29.984
227018	502545	19.145
227055	535471	16.02
227687	559312	23.171
227828	484352	13.014
228079	539169	21.5
228503	577188	28.95
228611	578822	28.903
229336	501040	17.674
229428	459240	9.771
229561	504293	15.37
229781	606236	137.116
229801	552337	22.004
229853	610387	151.322
229853	615387	123.489
229973	619396	95.36
230088	618021	100.046
230544	553805	23.29
230670	476396	9.905
231094	487338	10.606
231123	488262	10.784
231924	553915	24.455
232330	477329	12.11
232361	488259	10.252
232709	505483	17.119
232811	502875	17.153
232811	605358	81.641
233216	620494	96.588
233456	619407	100.881
234113	608048	153.692
234183	612887	143.205
234387	617362	207.14
234562	552213	17.817
235585	532489	15.088
235770	619996	100.341
236664	557719	25.021
237105	536712	16.216
237202	532535	14.895
237225	556138	22.263
237225	618610	111.455
237400	607610	136.783
237765	534032	16.439
238162	615168	133.095
238400	619703	106.553
238484	610444	148.514
238486	552143	20.145
238637	578116	28.091
238768	569783	24.502
239316	560256	22.318
239619	576540	25.413
239905	565308	32.281
240143	616403	122.523
240836	544754	16.631
241086	445188	8.417
241146	500144	12.97
241180	497911	11.102
241249	543858	21.643
241528	563180	32.743
241969	545744	24.44
242037	576251	27.235
242084	498279	10.992
242089	565597	32.145
242170	558051	20.722
242186	500799	11.824
242221	444673	9.546
242258	617014	115.325
242300	611993	126.684
242343	445755	10.039
242364	572807	21.031
242474	570256	23.457
242528	609785	148.671
243465	613909	118.824
243607	554520	19.106
244375	555245	31.876
244568	439851	8.268
245184	440020	8.648
246425	614341	113.019
246937	610137	95.443
247694	611695	109.086
248375	436397	7.697
249071	460509	8.992
250268	611707	105.47
250325	553779	18.827
250656	460104	7.679
250939	463058	8.595
251003	442645	7.447
251952	608802	116.073
252276	609474	93.084
252510	465491	9.173
252908	496934	9.398
253806	493236	10.624
254052	603365	65.461
254395	492645	10.115
254691	497888	11.232
255117	607594	93.735
255158	608807	99.147
255172	477503	10.788
255299	477952	10.804
255997	495510	10.267
256042	605171	89.345
256415	485086	9.003
256449	463624	8.22
256487	462278	8.755
256533	600524	63.313
256897	607996	100.618
257031	488994	8.573
257118	596743	43.282
258511	495849	9.579
258512	602200	73.837
258546	494292	10.263
259685	489151	11.534
259695	597640	61.148
260657	594562	56.36
261795	479948	8.494
261890	467687	7.786
262025	482723	9.19
263002	479538	9.159
263159	484031	9.732
264188	477776	7.943
264253	593851	51.362
264887	521205	11.996
264936	592350	41.986
265056	495094	10.861
265180	472468	8.403
265529	523995	10.747
266187	474900	7.941
266279	485612	9.231
266409	480188	8.144
266805	477746	7.809
267051	483374	10.356
267270	522804	10.686
267599	520173	10.378
267885	474077	7.468
268940	592821	35.028
268971	486848	8.006
269523	588177	21.066
271112	558766	16.858
271340	558737	16.814
272990	594276	24.238
273140	590386	20.867
273315	586157	19.44
275164	592599	19.51
275709	587520	19.072
276275	584912	19.184
