x	y	tot_dep
134630	462370	13.8763
134633	490327	9.3429
134715	406259	21.8691
134753	600111	4.22039
134828	462497	13.8379
134862	505538	9.6415
134909	550051	6.1739
135051	483704	9.69
135089	408741	20.5815
135101	684635	2.48813
135137	500122	9.622
135181	386275	12.7393
135189	590075	6.0403
135267	545729	6.4439
135315	387917	14.0728
135390	495274	9.914
135411	465503	12.9451
135603	472499	13.7644
135690	479166	13.4964
135962	477120	13.7387
135969	482738	12.7881
135987	602952	4.13317
136033	553190	6.143
136040	474958	13.4826
136045	593466	4.48998
136239	462839	13.8228
136346	434545	26.9722
136401	541198	6.9145
136597	535149	7.6524
136660	432666	21.4658
136774	482758	12.3992
136819	467963	13.5437
136960	530896	11.0338
137188	464254	12.4101
137194	466456	12.8492
137266	477906	14.5078
137433	483556	10.2645
137472	595133	4.45216
137478	554937	6.0907
137628	644926	3.11065
137630	488697	10.4409
137777	436847	16.4046
138092	378968	10.1741
138183	476898	14.8655
138489	598247	4.34478
138519	395379	14.9754
138658	558166	5.7676
138701	403836	14.3117
138704	407161	16.2295
138829	648025	3.05362
138914	492898	9.012
138920	502887	9.3461
138920	507887	9.3104
138920	542887	6.6367
138920	547887	6.3354
138920	562887	5.5452
138920	567887	5.3455
138920	572887	5.2445
138920	577887	5.0776
138920	582887	4.88572
138920	587887	4.72675
138920	652887	2.96042
138920	657887	2.85492
138920	662887	2.76851
138920	667887	2.67782
138920	672887	2.59281
138920	677887	2.63218
138920	682887	2.5588
138931	592870	4.56162
138947	512788	9.1156
138952	537886	6.8898
138955	532903	7.1838
138971	552818	6.0481
138975	497917	9.1696
139087	602560	4.18385
139319	687311	2.48956
139375	529203	7.8229
139610	382224	14.301
139611	396442	16.5852
139818	596255	4.48917
140240	515755	9.2612
140286	556432	5.9285
140331	480398	9.2053
140400	479605	11.5362
140458	390426	9.9699
140490	410654	15.3224
140503	390674	9.9899
140732	388367	10.2128
141046	597808	6.07
141554	402199	12.2323
141883	647655	3.0492
141908	408215	15.9681
141968	406661	14.7767
142172	492198	8.8891
142261	597301	6.086
142589	480386	10.4225
142598	601484	4.27463
142651	650571	2.99274
142705	561044	5.6723
142722	381788	11.2322
142770	655394	2.89743
142800	660394	2.81499
142831	491155	12.5931
142831	665394	2.74585
142861	670394	2.66629
142891	675393	2.69908
142920	680392	2.62525
142948	685391	2.54458
143008	396804	13.4525
143221	531043	7.197
143224	689923	2.47913
143241	495404	8.8351
143250	500387	8.9806
143250	505387	9.0494
143250	510387	8.9436
143250	535387	7.1242
143250	540387	6.7242
143250	545387	6.4735
143250	550387	6.2034
143250	555387	5.9581
143250	565387	5.511
143250	570387	5.422
143250	575387	5.2331
143250	580387	5.06014
143250	585387	4.8945
143250	590387	4.72981
143319	595085	4.51574
143349	515229	8.7148
143488	604903	4.16232
143686	599806	8.3118
143799	410597	13.3015
143842	599001	8.3885
143981	398794	13.738
144230	559284	5.7688
144376	383964	9.8041
144559	376781	9.7434
144708	672887	2.62953
144748	677889	2.67774
144789	682890	2.5893
144829	687892	2.51659
144869	692795	2.445
145016	399016	14.7685
145162	519592	8.3527
145359	396588	12.9373
145510	425789	11.9679
145594	598994	6.4337
146048	386785	10.7501
146255	599928	5.7083
146359	494707	9.2911
146492	410863	15.3576
146541	395200	13.1994
146733	563922	5.5993
146786	397789	10.3918
147022	383075	10.6995
147413	603568	4.24871
147537	497955	8.7013
147558	426175	13.4216
147581	502887	8.7827
147581	507887	8.7018
147581	512887	8.5793
147581	517887	7.9439
147581	532887	7.0166
147581	537887	6.8828
147581	542887	6.5859
147581	547887	6.3118
147581	552887	6.0874
147581	557887	5.8521
147581	567887	5.5342
147581	572887	5.3932
147581	577887	5.2245
147581	582887	5.063
147581	587887	4.90239
147581	592887	4.66418
147651	379380	10.5799
147741	521423	7.789
147754	597075	4.46747
147844	601391	5.7569
147852	396164	13.0602
147862	607502	4.11667
148066	409776	13.2032
148182	562148	5.659
