x	y	tot_dep
109144	575055	1.03329
109153	540823	2.2622
109697	545207	1.88143
109888	668455	0.50196
109990	419247	5.3192
110072	562904	2.2716
110090	547896	2.3635
110109	552879	1.95386
110137	557508	1.7928
110250	552295	2.08312
110267	550144	3.0838
110305	560246	1.65993
110385	579206	0.99847
110529	555403	1.50992
110723	424542	7.2522
110860	564684	1.4467
111028	563305	3.1252
111052	551551	3.8452
111403	450514	4.72973
111591	557873	1.77955
111723	568621	1.15141
111914	563776	3.1486
111978	451377	4.39758
112294	628865	0.66652
112410	433259	5.18278
112664	459381	5.11921
112822	554121	1.89334
112863	566350	2.2132
112871	422822	4.04237
112871	572945	1.09186
112901	417979	4.3215
112940	577887	1.03151
112940	632887	0.64894
112940	637887	0.62574
112940	642887	0.60435
112940	647887	0.58303
112940	652887	0.56334
112940	657887	0.54522
112940	662887	0.52818
112957	667858	0.51201
113112	448685	5.9308
113128	568037	2.2898
113284	556653	1.61242
113476	414582	4.09798
113620	497619	7.3174
113701	495024	6.8825
113701	582284	0.99144
113729	500507	6.4355
114138	671230	0.50477
114198	461869	6.08912
114308	425422	6.2061
114655	396429	8.2015
114748	571340	1.31186
114768	495255	8.0147
114844	503519	5.6522
115062	508513	4.25954
115064	499615	7.3329
115182	502975	5.17952
115248	396070	6.1083
115731	548007	2.30212
115788	571234	1.5286
115803	460949	5.9952
116126	567889	1.51626
116246	461884	5.963
116372	510059	4.3071
116441	576072	1.08494
116521	631516	0.66976
116542	566661	1.54915
116947	580478	1.03317
116978	504638	4.72258
117046	499005	6.6892
117094	415650	5.3685
117158	424527	5.1013
117226	418907	5.4212
117235	503616	4.84606
117270	555387	1.56608
117270	635387	0.65341
117270	640387	0.63006
117270	645387	0.60774
117270	650387	0.58696
117270	655387	0.56755
117270	660387	0.5496
117270	665387	0.53204
117270	670387	0.51551
117375	585294	0.98611
117398	550364	1.68505
117466	463654	5.16986
117588	501664	5.6994
117738	574576	1.37866
117926	559377	1.41543
118160	546790	1.68952
118316	673937	0.52872
118655	589137	0.9575
118689	498015	7.2328
118713	497414	6.991
118794	418720	4.8308
118826	509826	4.1496
118968	573222	1.5372
118969	496129	7.2134
118989	416431	5.1591
119025	577681	1.25645
119064	579881	1.05581
119223	463536	6.3461
119450	577379	1.26827
119516	576940	1.5595
119622	509230	4.413
119636	422789	5.0272
119684	563622	1.63416
119734	502720	5.0518
120141	425528	4.7736
120165	418273	5.3498
120402	511535	4.0129
120532	564228	1.55995
120533	497664	6.4732
120625	503139	5.1107
120739	634166	0.6724
121073	421827	5.1205
121117	583670	1.04107
121129	545098	1.70422
121315	496480	6.6219
121598	547890	1.63864
121600	552887	1.54915
121600	557887	1.44627
121600	587887	0.98759
121600	637887	0.65771
121600	642887	0.63356
121600	647887	0.6113
121600	652887	0.59088
121600	657887	0.57155
121600	662887	0.55322
121600	667887	0.53532
121600	672887	0.51845
121646	494847	7.8513
121727	568153	1.52234
121757	578007	1.09677
121907	497604	6.4389
121984	562680	1.3406
122297	581756	1.09478
122352	592041	0.95425
122484	676609	0.53053
