x	y	tot_dep
103904	512288	2.02046
104026	532994	0.8288
104151	432664	2.12523
104279	537887	0.78117
104279	542887	0.74556
104279	547887	0.76194
104279	552887	0.73239
104279	557887	0.69812
104279	627887	0.42575
104279	632887	0.41057
104279	637887	0.39776
104279	642887	0.38505
104279	647887	0.37024
104279	652887	0.35901
104279	657887	0.34754
104444	662657	0.33506
104539	414741	3.021
104589	562803	0.68216
104606	517913	1.76238
105028	520910	1.97021
105181	567613	0.66168
105194	526002	1.52643
105243	416985	5.2395
105371	523189	1.78768
105638	665679	0.33183
105704	528398	1.16509
106072	571964	0.63622
106529	532697	1.2978
106571	529678	1.13718
106702	535992	0.82981
106772	532166	1.31553
107051	524382	2.17311
107072	534120	1.31589
107102	520779	2.3794
107386	540689	0.79605
107596	522280	2.6385
107909	545474	0.76215
108051	560434	0.70929
108062	626215	0.44127
108104	536292	1.36706
108126	550463	0.77654
108207	555358	0.74454
108317	538176	1.31176
108509	565418	0.68425
108514	416137	2.85683
108609	570387	0.66317
108609	630387	0.43124
108609	635387	0.41725
108609	640387	0.39738
108609	645387	0.38597
108609	650387	0.37299
108609	655387	0.35838
108609	660387	0.34707
108681	665278	0.33794
109144	575055	0.63742
109153	540823	1.13451
109697	545207	0.92894
109888	668455	0.33358
109990	419247	3.72472
110072	562904	1.27286
110090	547896	1.15443
110109	552879	0.9049
110137	557508	0.98095
110250	552295	0.91124
110267	550144	1.29466
110305	560246	0.92798
110385	579206	0.62617
110529	555403	0.77864
110723	424542	9.6622
110860	564684	0.83255
111028	563305	1.62408
111052	551551	1.24841
111403	450514	1.53563
111591	557873	0.95571
111723	568621	0.68043
111914	563776	1.61691
111978	451377	1.45049
112294	628865	0.44568
112410	433259	2.67487
112664	459381	1.63427
112822	554121	0.78191
112863	566350	1.22862
112871	422822	2.51772
112871	572945	0.66103
112901	417979	2.85457
112940	577887	0.6402
112940	632887	0.42846
112940	637887	0.41209
112940	642887	0.40043
112940	647887	0.38836
112940	652887	0.37259
112940	657887	0.36008
112940	662887	0.34918
112957	667858	0.34004
113112	448685	2.14438
113128	568037	1.17641
113284	556653	0.81283
113476	414582	2.71645
113620	497619	3.21028
113701	495024	3.98656
113701	582284	0.63005
113729	500507	2.85101
114138	671230	0.33617
114198	461869	2.04606
114308	425422	3.38245
114655	396429	2.5595
114748	571340	0.78544
114768	495255	4.7641
114844	503519	2.94134
115062	508513	3.11393
115064	499615	3.07384
115182	502975	2.64815
115248	396070	2.2585
115731	548007	1.05447
115788	571234	0.90902
115803	460949	2.05003
116126	567889	0.87023
116246	461884	2.07041
116372	510059	3.13584
116441	576072	0.66682
116521	631516	0.44274
116542	566661	0.87715
116947	580478	0.65456
116978	504638	2.86749
117046	499005	3.69319
117094	415650	3.1423
117158	424527	2.86218
117226	418907	3.1577
117235	503616	2.8712
117270	555387	0.79469
117270	635387	0.43231
117270	640387	0.41882
117270	645387	0.40599
117270	650387	0.38919
117270	655387	0.37629
117270	660387	0.3649
117270	665387	0.35482
117270	670387	0.34389
117375	585294	0.63503
117398	550364	0.85708
117466	463654	1.73579
