name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
535           184420  371428  0.3835E+01  0.1944E+03  0.8578E+02  0.2802E+03  0.2917E+00
166           184606  371428  0.3756E+01  0.1907E+03  0.8534E+02  0.2760E+03  0.2910E+00
535           184606  371428  0.3756E+01  0.1907E+03  0.8534E+02  0.2760E+03  0.2910E+00
166           184792  371428  0.3686E+01  0.1872E+03  0.8490E+02  0.2721E+03  0.2905E+00
493           184792  371428  0.3686E+01  0.1872E+03  0.8490E+02  0.2721E+03  0.2905E+00
535           184792  371428  0.3686E+01  0.1872E+03  0.8490E+02  0.2721E+03  0.2905E+00
493           184978  371428  0.3623E+01  0.1842E+03  0.8451E+02  0.2687E+03  0.2903E+00
493           185165  371428  0.3371E+01  0.2210E+03  0.8462E+02  0.3056E+03  0.2860E+00
493           185351  371428  0.3335E+01  0.2182E+03  0.8430E+02  0.3025E+03  0.2855E+00
166           183210  371482  0.4593E+01  0.2276E+03  0.8854E+02  0.3162E+03  0.2864E+00
166           183396  371482  0.4440E+01  0.2202E+03  0.8797E+02  0.3082E+03  0.2859E+00
166           183582  371482  0.4306E+01  0.2137E+03  0.8744E+02  0.3012E+03  0.2849E+00
166           183769  371482  0.4189E+01  0.2081E+03  0.8668E+02  0.2947E+03  0.2847E+00
166           183955  371482  0.4115E+01  0.2035E+03  0.8656E+02  0.2901E+03  0.2868E+00
220           183955  371482  0.4115E+01  0.2035E+03  0.8656E+02  0.2901E+03  0.2868E+00
166           184141  371482  0.3966E+01  0.2008E+03  0.8656E+02  0.2874E+03  0.2926E+00
166           184327  371482  0.3868E+01  0.1961E+03  0.8596E+02  0.2821E+03  0.2922E+00
166           184513  371482  0.3785E+01  0.1921E+03  0.8552E+02  0.2777E+03  0.2917E+00
167           184513  371482  0.3785E+01  0.1921E+03  0.8552E+02  0.2777E+03  0.2917E+00
535           184513  371482  0.3785E+01  0.1921E+03  0.8552E+02  0.2777E+03  0.2917E+00
166           184699  371482  0.3710E+01  0.1885E+03  0.8516E+02  0.2737E+03  0.2910E+00
535           184699  371482  0.3710E+01  0.1885E+03  0.8516E+02  0.2737E+03  0.2910E+00
166           184885  371482  0.3644E+01  0.1853E+03  0.8470E+02  0.2700E+03  0.2908E+00
493           184885  371482  0.3644E+01  0.1853E+03  0.8470E+02  0.2700E+03  0.2908E+00
166           185071  371482  0.3389E+01  0.2224E+03  0.8485E+02  0.3072E+03  0.2864E+00
493           185071  371482  0.3389E+01  0.2224E+03  0.8485E+02  0.3072E+03  0.2864E+00
493           185258  371482  0.3344E+01  0.2192E+03  0.8447E+02  0.3037E+03  0.2859E+00
493           185444  371482  0.3312E+01  0.2164E+03  0.8412E+02  0.3006E+03  0.2854E+00
166           183117  371536  0.4671E+01  0.2314E+03  0.8892E+02  0.3204E+03  0.2868E+00
166           183303  371536  0.4501E+01  0.2231E+03  0.8813E+02  0.3112E+03  0.2863E+00
166           183489  371536  0.4361E+01  0.2163E+03  0.8771E+02  0.3040E+03  0.2853E+00
166           183676  371536  0.4233E+01  0.2100E+03  0.8706E+02  0.2971E+03  0.2853E+00
166           183862  371536  0.4122E+01  0.2047E+03  0.8639E+02  0.2911E+03  0.2848E+00
166           184048  371536  0.4011E+01  0.2029E+03  0.8668E+02  0.2895E+03  0.2934E+00
166           184234  371536  0.3907E+01  0.1980E+03  0.8607E+02  0.2840E+03  0.2931E+00
166           184420  371536  0.3817E+01  0.1937E+03  0.8572E+02  0.2794E+03  0.2924E+00
535           184420  371536  0.3817E+01  0.1937E+03  0.8572E+02  0.2794E+03  0.2924E+00
166           184606  371536  0.3738E+01  0.1898E+03  0.8540E+02  0.2752E+03  0.2915E+00
535           184606  371536  0.3738E+01  0.1898E+03  0.8540E+02  0.2752E+03  0.2915E+00
166           184792  371536  0.3672E+01  0.1866E+03  0.8498E+02  0.2716E+03  0.2911E+00
535           184792  371536  0.3672E+01  0.1866E+03  0.8498E+02  0.2716E+03  0.2911E+00
166           184978  371536  0.3605E+01  0.1833E+03  0.8454E+02  0.2679E+03  0.2904E+00
493           184978  371536  0.3605E+01  0.1833E+03  0.8454E+02  0.2679E+03  0.2904E+00
493           185165  371536  0.3358E+01  0.2203E+03  0.8462E+02  0.3049E+03  0.2863E+00
493           185351  371536  0.3320E+01  0.2173E+03  0.8426E+02  0.3016E+03  0.2860E+00
166           183210  371590  0.4568E+01  0.2265E+03  0.8849E+02  0.3150E+03  0.2868E+00
166           183396  371590  0.4418E+01  0.2192E+03  0.8789E+02  0.3071E+03  0.2864E+00
166           183582  371590  0.4278E+01  0.2123E+03  0.8731E+02  0.2996E+03  0.2854E+00
166           183769  371590  0.4159E+01  0.2066E+03  0.8675E+02  0.2933E+03  0.2850E+00
166           183955  371590  0.4094E+01  0.2025E+03  0.8658E+02  0.2891E+03  0.2871E+00
166           184141  371590  0.3945E+01  0.1997E+03  0.8633E+02  0.2860E+03  0.2931E+00
166           184327  371590  0.3849E+01  0.1952E+03  0.8584E+02  0.2811E+03  0.2929E+00
166           184513  371590  0.3764E+01  0.1911E+03  0.8553E+02  0.2767E+03  0.2923E+00
167           184513  371590  0.3764E+01  0.1911E+03  0.8553E+02  0.2767E+03  0.2923E+00
535           184513  371590  0.3764E+01  0.1911E+03  0.8553E+02  0.2767E+03  0.2923E+00
166           184699  371590  0.3692E+01  0.1877E+03  0.8523E+02  0.2729E+03  0.2915E+00
535           184699  371590  0.3692E+01  0.1877E+03  0.8523E+02  0.2729E+03  0.2915E+00
166           184885  371590  0.3626E+01  0.1844E+03  0.8472E+02  0.2692E+03  0.2911E+00
166           185071  371590  0.3373E+01  0.2214E+03  0.8482E+02  0.3062E+03  0.2868E+00
493           185071  371590  0.3373E+01  0.2214E+03  0.8482E+02  0.3062E+03  0.2868E+00
493           185258  371590  0.3329E+01  0.2182E+03  0.8440E+02  0.3026E+03  0.2861E+00
493           185444  371590  0.3293E+01  0.2153E+03  0.8401E+02  0.2993E+03  0.2858E+00
166           183117  371643  0.4644E+01  0.2303E+03  0.8893E+02  0.3193E+03  0.2872E+00
166           183303  371643  0.4477E+01  0.2221E+03  0.8810E+02  0.3102E+03  0.2869E+00
166           183489  371643  0.4340E+01  0.2154E+03  0.8763E+02  0.3030E+03  0.2864E+00
166           183676  371643  0.4212E+01  0.2092E+03  0.8699E+02  0.2962E+03  0.2855E+00
166           183862  371643  0.4099E+01  0.2038E+03  0.8648E+02  0.2903E+03  0.2853E+00
166           184048  371643  0.3989E+01  0.2017E+03  0.8662E+02  0.2884E+03  0.2936E+00
166           184234  371643  0.3888E+01  0.1970E+03  0.8610E+02  0.2831E+03  0.2935E+00
166           184420  371643  0.3800E+01  0.1928E+03  0.8562E+02  0.2784E+03  0.2930E+00
