name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
162            22007  405387  0.1811E-02  0.2641E-01  0.1520E+00  0.1785E+00  0.1645E-02
105            24197  399263  0.1725E-02  0.3156E+00  0.1581E+00  0.4736E+00  0.1649E-02
162            21932  400503  0.1838E-02  0.5174E-01  0.1486E+00  0.2004E+00  0.1554E-02
159            19436  394843  0.1648E-02  0.1765E+00  0.1509E+00  0.3274E+00  0.1572E-02
162            20554  397117  0.1781E-02  0.7208E-01  0.1495E+00  0.2216E+00  0.1544E-02
169            20291  393622  0.1677E-02  0.1656E+00  0.1510E+00  0.3166E+00  0.1563E-02
169            21713  390085  0.1768E-02  0.8921E-01  0.1515E+00  0.2407E+00  0.1550E-02
169            22007  385387  0.1729E-02  0.9568E-01  0.1511E+00  0.2468E+00  0.1561E-02
169            21503  381457  0.1697E-02  0.1024E+00  0.1496E+00  0.2520E+00  0.1558E-02
66             23239  372035  0.1686E-02  0.4411E+00  0.1565E+00  0.5976E+00  0.1517E-02
190            27713  840657  0.4147E-04  0.7748E-02  0.4633E-01  0.5407E-01  0.3611E-03
190            26530  837631  0.4238E-04  0.7862E-02  0.4661E-01  0.5447E-01  0.3654E-03
190            26337  832887  0.4444E-04  0.8128E-02  0.4758E-01  0.5571E-01  0.3754E-03
190            26337  827887  0.4671E-04  0.8420E-02  0.4865E-01  0.5707E-01  0.3866E-03
190            26337  822887  0.4921E-04  0.8748E-02  0.4984E-01  0.5859E-01  0.3991E-03
190            26337  817887  0.5175E-04  0.9088E-02  0.5103E-01  0.6012E-01  0.4126E-03
190            26337  812887  0.5457E-04  0.9470E-02  0.5233E-01  0.6180E-01  0.4276E-03
190            26337  807887  0.5781E-04  0.9874E-02  0.5361E-01  0.6349E-01  0.4420E-03
190            26337  802887  0.6109E-04  0.1028E-01  0.5478E-01  0.6507E-01  0.4565E-03
190            26337  797887  0.6444E-04  0.1073E-01  0.5612E-01  0.6685E-01  0.4734E-03
190            26337  792887  0.6835E-04  0.1124E-01  0.5754E-01  0.6877E-01  0.4918E-03
190            26337  787887  0.7268E-04  0.1178E-01  0.5889E-01  0.7067E-01  0.5095E-03
190            26337  782887  0.7789E-04  0.1220E-01  0.6183E-01  0.7403E-01  0.5344E-03
190            26337  777887  0.8268E-04  0.1280E-01  0.6331E-01  0.7611E-01  0.5538E-03
190            26337  772887  0.8789E-04  0.1346E-01  0.6478E-01  0.7824E-01  0.5741E-03
190            26337  767887  0.9379E-04  0.1422E-01  0.6636E-01  0.8058E-01  0.5976E-03
190            26335  762890  0.1001E-03  0.1504E-01  0.6804E-01  0.8308E-01  0.6227E-03
190            25205  758919  0.1047E-03  0.1562E-01  0.6888E-01  0.8450E-01  0.6381E-03
162            26979  417269  0.1954E-02 -0.2764E-01  0.1597E+00  0.1321E+00  0.1740E-02
162            26337  412887  0.1945E-02 -0.6956E-04  0.1586E+00  0.1585E+00  0.1712E-02
162            26337  407887  0.1925E-02  0.2677E-01  0.1571E+00  0.1839E+00  0.1681E-02
105            27504  400902  0.1777E-02  0.4716E+00  0.1648E+00  0.6364E+00  0.1712E-02
162            26268  403006  0.1939E-02  0.5322E-01  0.1516E+00  0.2048E+00  0.1581E-02
105            25702  399767  0.1739E-02  0.4624E+00  0.1635E+00  0.6259E+00  0.1708E-02
162            25090  400050  0.1842E-02  0.1006E+00  0.1542E+00  0.2548E+00  0.1612E-02
169            25331  386908  0.1815E-02  0.1035E+00  0.1563E+00  0.2598E+00  0.1597E-02
