name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190            17677  777887  0.2043E-05  0.4704E-03  0.2624E-02  0.3094E-02  0.2600E-04
190            17677  772887  0.2220E-05  0.4984E-03  0.2616E-02  0.3115E-02  0.2694E-04
190            17677  767887  0.2361E-05  0.5274E-03  0.2652E-02  0.3179E-02  0.2770E-04
190            17677  762887  0.2522E-05  0.5603E-03  0.2618E-02  0.3178E-02  0.2877E-04
190            17677  757887  0.2728E-05  0.5902E-03  0.2635E-02  0.3225E-02  0.2969E-04
190            17621  752950  0.3130E-05  0.6330E-03  0.2607E-02  0.3240E-02  0.3066E-04
190            16337  749049  0.3264E-05  0.6560E-03  0.2529E-02  0.3185E-02  0.3152E-04
191            17612  701776  0.7624E-05  0.1165E-02  0.3062E-02  0.4227E-02  0.4019E-04
191            17625  697887  0.8069E-05  0.1218E-02  0.3142E-02  0.4360E-02  0.4114E-04
191            17586  692888  0.8514E-05  0.1277E-02  0.3244E-02  0.4521E-02  0.4228E-04
191            17538  687890  0.8988E-05  0.1336E-02  0.3345E-02  0.4681E-02  0.4324E-04
191            17481  682893  0.9906E-05  0.1409E-02  0.3431E-02  0.4840E-02  0.4347E-04
191            17424  677894  0.1063E-04  0.1486E-02  0.3546E-02  0.5032E-02  0.4439E-04
191            17369  672897  0.1488E-04 -0.1933E-01  0.3619E-02 -0.1571E-01  0.4393E-04
191            17309  667900  0.1620E-04 -0.2141E-01  0.3588E-02 -0.1782E-01  0.4362E-04
191            17245  662902  0.1683E-04 -0.2139E-01  0.3671E-02 -0.1772E-01  0.4410E-04
191            17180  657902  0.1764E-04 -0.2141E-01  0.3739E-02 -0.1767E-01  0.4444E-04
191            17257  654361  0.1683E-04 -0.2161E-01  0.3701E-02 -0.1791E-01  0.3890E-04
162            19208  410811  0.9333E-04 -0.1152E-02  0.7671E-02  0.6519E-02  0.5974E-04
162            18195  407429  0.9229E-04 -0.5393E-03  0.7560E-02  0.7021E-02  0.5813E-04
162            17677  402887  0.8960E-04  0.4808E-03  0.7505E-02  0.7986E-02  0.5756E-04
162            17675  397888  0.9185E-04  0.1891E-02  0.7380E-02  0.9271E-02  0.5847E-04
159            17107  392827  0.8601E-04  0.2745E-02  0.7102E-02  0.9847E-02  0.5586E-04
162            17677  395108  0.8810E-04  0.2265E-02  0.7322E-02  0.9587E-02  0.5661E-04
169            19331  392307  0.8954E-04  0.3148E-02  0.7428E-02  0.1058E-01  0.5094E-04
159            16397  388266  0.8512E-04  0.3149E-02  0.7180E-02  0.1033E-01  0.4950E-04
169            18544  387630  0.8711E-04  0.3497E-02  0.7378E-02  0.1088E-01  0.4819E-04
159            15584  383578  0.8168E-04  0.3706E-02  0.6977E-02  0.1068E-01  0.4822E-04
169            17869  382823  0.8449E-04  0.3931E-02  0.7187E-02  0.1112E-01  0.4729E-04
169            17475  379724  0.7713E-04  0.8390E-02  0.7088E-02  0.1548E-01  0.4878E-04
188            15028  377977  0.7124E-04  0.1331E-01  0.6805E-02  0.2011E-01  0.5159E-04
190            22365  834942  0.8195E-06  0.3464E-03  0.2062E-02  0.2409E-02  0.2178E-04
190            22007  830387  0.9096E-06  0.3321E-03  0.2205E-02  0.2537E-02  0.2093E-04
190            22007  825387  0.9537E-06  0.3030E-03  0.2326E-02  0.2629E-02  0.2005E-04
190            22007  820387  0.1010E-05  0.3140E-03  0.2388E-02  0.2702E-02  0.2057E-04
190            22007  815387  0.1086E-05  0.3320E-03  0.2428E-02  0.2760E-02  0.2138E-04
190            22007  810387  0.1204E-05  0.3527E-03  0.2464E-02  0.2817E-02  0.2216E-04
190            22007  805387  0.1269E-05  0.3635E-03  0.2519E-02  0.2883E-02  0.2255E-04
190            22007  800387  0.1439E-05  0.3865E-03  0.2533E-02  0.2919E-02  0.2320E-04
190            22007  795387  0.1581E-05  0.4104E-03  0.2550E-02  0.2960E-02  0.2402E-04
190            22007  790387  0.1764E-05  0.4214E-03  0.2663E-02  0.3084E-02  0.2405E-04
190            22007  785387  0.1828E-05  0.4385E-03  0.2695E-02  0.3133E-02  0.2492E-04
190            22007  780387  0.1999E-05  0.4659E-03  0.2710E-02  0.3176E-02  0.2583E-04
190            22007  775387  0.2229E-05  0.4991E-03  0.2697E-02  0.3196E-02  0.2659E-04
190            22007  770387  0.2396E-05  0.5283E-03  0.2733E-02  0.3261E-02  0.2729E-04
190            22007  765387  0.2605E-05  0.5627E-03  0.2711E-02  0.3274E-02  0.2826E-04
190            22007  760387  0.2803E-05  0.5961E-03  0.2699E-02  0.3295E-02  0.2945E-04
190            21473  755873  0.2960E-05  0.6205E-03  0.2705E-02  0.3325E-02  0.3034E-04
190            20530  752740  0.3201E-05  0.6425E-03  0.2690E-02  0.3333E-02  0.3052E-04
191            19809  700455  0.8006E-05  0.1193E-02  0.3162E-02  0.4355E-02  0.4063E-04
191            19696  695445  0.8373E-05  0.1256E-02  0.3213E-02  0.4469E-02  0.4164E-04
191            19583  690434  0.8804E-05  0.1323E-02  0.3319E-02  0.4642E-02  0.4303E-04
191            19470  685422  0.9634E-05  0.1403E-02  0.3429E-02  0.4831E-02  0.4368E-04
191            19357  680408  0.1054E-04  0.1477E-02  0.3510E-02  0.4986E-02  0.4396E-04
191            19271  675398  0.1119E-04  0.1553E-02  0.3633E-02  0.5186E-02  0.4512E-04
191            19186  670392  0.1515E-04 -0.1976E-01  0.3682E-02 -0.1608E-01  0.4465E-04
162            23263  414250  0.1017E-03 -0.1763E-02  0.8388E-02  0.6624E-02  0.5907E-04
162            22028  410359  0.9815E-04 -0.7357E-03  0.8301E-02  0.7565E-02  0.5969E-04
162            22007  405387  0.9833E-04  0.8433E-03  0.8288E-02  0.9131E-02  0.5897E-04
105            24197  399263  0.8913E-04  0.1547E-01  0.8562E-02  0.2403E-01  0.5675E-04
162            21932  400503  0.9641E-04  0.2057E-02  0.8267E-02  0.1032E-01  0.5835E-04
159            19436  394843  0.8448E-04  0.7877E-02  0.7517E-02  0.1539E-01  0.5666E-04
162            20554  397117  0.9166E-04  0.3034E-02  0.7866E-02  0.1090E-01  0.5603E-04
169            20291  393622  0.8743E-04  0.7898E-02  0.7411E-02  0.1531E-01  0.5167E-04
169            21713  390085  0.9262E-04  0.3634E-02  0.7813E-02  0.1145E-01  0.5032E-04
169            22007  385387  0.9041E-04  0.4002E-02  0.7568E-02  0.1157E-01  0.4620E-04
169            21503  381457  0.8587E-04  0.4317E-02  0.7592E-02  0.1191E-01  0.4958E-04
66             23239  372035  0.7920E-04  0.1949E-01  0.7385E-02  0.2687E-01  0.4625E-04
190            27713  840657  0.8140E-06  0.3337E-03  0.2074E-02  0.2408E-02  0.2101E-04
190            26530  837631  0.8278E-06  0.3429E-03  0.2071E-02  0.2414E-02  0.2155E-04
190            26337  832887  0.8849E-06  0.3528E-03  0.2114E-02  0.2466E-02  0.2195E-04
190            26337  827887  0.1004E-05  0.3446E-03  0.2258E-02  0.2603E-02  0.2131E-04
190            26337  822887  0.1013E-05  0.3125E-03  0.2412E-02  0.2725E-02  0.2050E-04
190            26337  817887  0.1084E-05  0.3283E-03  0.2464E-02  0.2792E-02  0.2109E-04
190            26337  812887  0.1199E-05  0.3483E-03  0.2504E-02  0.2852E-02  0.2184E-04
190            26337  807887  0.1285E-05  0.3676E-03  0.2537E-02  0.2905E-02  0.2269E-04
190            26337  802887  0.1395E-05  0.3810E-03  0.2578E-02  0.2959E-02  0.2297E-04
190            26337  797887  0.1577E-05  0.4072E-03  0.2599E-02  0.3007E-02  0.2370E-04
190            26337  792887  0.1805E-05  0.4376E-03  0.2627E-02  0.3064E-02  0.2457E-04
190            26337  787887  0.1896E-05  0.4542E-03  0.2665E-02  0.3120E-02  0.2510E-04
190            26337  782887  0.2040E-05  0.4649E-03  0.2772E-02  0.3237E-02  0.2540E-04
190            26337  777887  0.2261E-05  0.5006E-03  0.2777E-02  0.3278E-02  0.2622E-04
190            26337  772887  0.2441E-05  0.5337E-03  0.2784E-02  0.3318E-02  0.2726E-04
190            26337  767887  0.2612E-05  0.5611E-03  0.2805E-02  0.3366E-02  0.2801E-04
190            26335  762890  0.2740E-05  0.5913E-03  0.2796E-02  0.3387E-02  0.2916E-04
190            25205  758919  0.2950E-05  0.6151E-03  0.2804E-02  0.3419E-02  0.2986E-04
162            26979  417269  0.1110E-03 -0.2461E-02  0.1298E-01  0.1052E-01  0.5653E-04
162            26337  412887  0.1111E-03 -0.9156E-03  0.1290E-01  0.1199E-01  0.5873E-04
162            26337  407887  0.1081E-03  0.7548E-03  0.9144E-02  0.9899E-02  0.5989E-04
105            27504  400902  0.9179E-04  0.2475E-01  0.9413E-02  0.3417E-01  0.5594E-04
162            26268  403006  0.1061E-03  0.2076E-02  0.9104E-02  0.1118E-01  0.5850E-04
105            25702  399767  0.8856E-04  0.2396E-01  0.8747E-02  0.3271E-01  0.5594E-04
162            25090  400050  0.1010E-03  0.4465E-02  0.8609E-02  0.1307E-01  0.5442E-04
169            25331  386908  0.9528E-04  0.4358E-02  0.8003E-02  0.1236E-01  0.4613E-04
169            26403  383195  0.9391E-04  0.4576E-02  0.8112E-02  0.1269E-01  0.4698E-04
66             24359  372144  0.8010E-04  0.1338E-01  0.7474E-02  0.2086E-01  0.4759E-04
190            31961  843490  0.8260E-06  0.3285E-03  0.2080E-02  0.2409E-02  0.2063E-04
190            30742  840276  0.8681E-06  0.3401E-03  0.2090E-02  0.2430E-02  0.2116E-04
190            30667  835387  0.9178E-06  0.3539E-03  0.2131E-02  0.2485E-02  0.2188E-04
190            30667  830387  0.9885E-06  0.3681E-03  0.2171E-02  0.2539E-02  0.2246E-04
